source,target,mirtarbase,correlation,qvalue
hsa-miR-15a-5p,RSF1,,-0.499,0.001
hsa-miR-9-5p,LYVE1,,-0.499,0.001
hsa-miR-139-5p,EMP2,,-0.498,0.001
hsa-miR-15a-5p,PCDHA3,,-0.498,0.001
hsa-miR-139-5p,HDX,,-0.498,0.001
hsa-miR-16-5p,POU2F1,,-0.498,0.001
hsa-miR-200b-3p,CDH6,,-0.498,0.001
hsa-miR-22-3p,THAP1,,-0.498,0.001
hsa-miR-16-5p,PLEKHA1,MIRT055812,-0.498,0.001
hsa-miR-107,NEK10,,-0.498,0.001
hsa-miR-152-3p,INSIG2,,-0.498,0.001
hsa-miR-193b-3p,DNAJC16,,-0.498,0.001
hsa-miR-363-3p,WRNIP1,,-0.498,0.001
hsa-miR-362-5p,GAN,,-0.498,0.001
hsa-miR-16-5p,KIF21A,,-0.498,0.001
hsa-miR-140-5p,LSM14B,,-0.497,0.001
hsa-miR-452-5p,ERBB4,,-0.497,0.001
hsa-miR-20b-5p,PANK3,MIRT727017,-0.497,0.002
hsa-let-7b-5p,TSPAN18,,-0.497,0.002
hsa-miR-185-5p,E2F6,MIRT738240,-0.497,0.002
hsa-miR-7-5p,ZNF148,,-0.497,0.002
hsa-miR-20b-5p,NCKAP5,,-0.496,0.002
hsa-miR-181d-5p,PDE3A,,-0.496,0.002
hsa-miR-15a-5p,ZC2HC1A,,-0.496,0.002
hsa-miR-193b-3p,ING5,,-0.496,0.002
hsa-miR-224-5p,RPAP2,,-0.496,0.002
hsa-miR-15a-5p,ACVR2A,MIRT568621,-0.496,0.002
hsa-miR-224-5p,ABHD2,,-0.496,0.002
hsa-miR-7-5p,GMEB1,,-0.496,0.002
hsa-miR-16-5p,CCNT2,MIRT001801,-0.496,0.002
hsa-miR-24-3p,SP6,,-0.495,0.002
hsa-miR-532-3p,PAK4,,-0.495,0.002
hsa-miR-15a-5p,TGIF2,,-0.495,0.002
hsa-miR-20b-5p,C16orf72,,-0.495,0.002
hsa-miR-18a-5p,DDI2,,-0.495,0.002
hsa-miR-195-5p,SAMD4A,,-0.495,0.002
hsa-miR-363-3p,AP5M1,,-0.495,0.002
hsa-miR-106a-5p,PANK3,,-0.495,0.002
hsa-miR-15a-5p,NAA25,MIRT472665,-0.495,0.002
hsa-miR-16-5p,GABPA,MIRT297779,-0.495,0.002
hsa-miR-20b-5p,ZNF618,,-0.495,0.002
hsa-miR-93-5p,VPS26A,MIRT127162,-0.494,0.002
hsa-miR-193a-5p,CSNK2A1,MIRT624265,-0.494,0.002
hsa-miR-93-5p,HLF,,-0.494,0.002
hsa-miR-106a-5p,MIER3,,-0.494,0.002
hsa-miR-107,EIF1AX,MIRT548457,-0.494,0.002
hsa-miR-22-3p,INO80E,,-0.494,0.002
hsa-miR-365a-3p,ZNF618,,-0.494,0.002
hsa-miR-365b-3p,ZNF618,,-0.494,0.002
hsa-miR-15a-5p,IP6K1,,-0.494,0.002
hsa-miR-7-5p,KLF12,,-0.494,0.002
hsa-miR-15a-5p,NEBL,,-0.494,0.002
hsa-miR-152-3p,ESR1,,-0.494,0.002
hsa-miR-93-5p,NUP35,MIRT727053,-0.494,0.002
hsa-miR-93-5p,SNX12,,-0.494,0.002
hsa-miR-141-3p,ST3GAL5,,-0.494,0.002
hsa-miR-363-3p,EPG5,,-0.494,0.002
hsa-miR-365a-3p,BCL11B,,-0.493,0.002
hsa-miR-365b-3p,BCL11B,,-0.493,0.002
hsa-miR-145-5p,ACTG1,,-0.493,0.002
hsa-miR-15a-5p,PLEKHA1,MIRT055811,-0.493,0.002
hsa-miR-20b-5p,NAV2,,-0.493,0.002
hsa-miR-16-5p,DCUN1D1,,-0.493,0.002
hsa-miR-107,SGSM2,,-0.493,0.002
hsa-miR-16-5p,TLK1,MIRT031590,-0.493,0.002
hsa-miR-145-5p,DERL2,,-0.493,0.002
hsa-miR-363-3p,AKAP10,MIRT559642,-0.493,0.002
hsa-miR-20b-5p,MTF1,MIRT727147,-0.493,0.002
hsa-let-7d-5p,TGFBR1,MIRT032178,-0.493,0.002
hsa-miR-139-5p,GLG1,,-0.493,0.002
hsa-miR-365a-3p,DTNA,,-0.493,0.002
hsa-miR-365b-3p,DTNA,,-0.493,0.002
hsa-miR-15a-5p,RFX3,,-0.493,0.002
hsa-miR-21-5p,GID4,MIRT030790,-0.493,0.002
hsa-miR-363-3p,XPR1,,-0.493,0.002
hsa-miR-30a-5p,PLCXD3,,-0.493,0.002
hsa-miR-181d-5p,JAZF1,,-0.493,0.002
hsa-miR-452-5p,FOXL1,,-0.492,0.002
hsa-miR-16-5p,LRCH3,,-0.492,0.002
hsa-miR-20b-5p,ARHGEF10,,-0.492,0.002
hsa-miR-195-5p,NMNAT2,,-0.492,0.002
hsa-miR-181d-5p,LGI2,,-0.492,0.002
hsa-miR-139-5p,FMR1,,-0.492,0.002
hsa-miR-139-5p,AJAP1,,-0.492,0.002
hsa-miR-326,GINS2,,-0.492,0.002
hsa-miR-224-5p,POU2F1,,-0.492,0.002
hsa-miR-365a-3p,PTCHD1,,-0.492,0.002
hsa-miR-365b-3p,PTCHD1,,-0.492,0.002
hsa-miR-15a-5p,CNOT6L,,-0.492,0.002
hsa-miR-200a-3p,ST3GAL5,,-0.492,0.002
hsa-miR-223-3p,ATL2,,-0.492,0.002
hsa-miR-326,PADI1,,-0.492,0.002
hsa-miR-145-5p,FAXC,,-0.492,0.002
hsa-miR-20b-5p,CNNM2,,-0.492,0.002
hsa-miR-135a-5p,TGFBR2,,-0.492,0.002
hsa-miR-181d-5p,QKI,,-0.492,0.002
hsa-miR-7-5p,LTN1,,-0.491,0.002
hsa-miR-93-5p,RAB21,,-0.491,0.002
hsa-miR-20b-5p,HMGB3,MIRT493616,-0.491,0.002
hsa-miR-424-5p,XKR4,,-0.491,0.002
hsa-miR-223-3p,PTBP2,MIRT053243,-0.491,0.002
hsa-miR-16-5p,TNPO1,MIRT032051,-0.491,0.002
hsa-miR-106a-5p,XIAP,MIRT048312,-0.491,0.002
hsa-miR-107,NSG1,,-0.491,0.002
hsa-miR-224-5p,U2SURP,,-0.491,0.002
hsa-miR-193a-5p,NLN,MIRT732269,-0.491,0.002
hsa-miR-365a-3p,HOXA9,,-0.491,0.002
hsa-miR-365b-3p,HOXA9,,-0.491,0.002
hsa-miR-145-5p,LANCL3,,-0.491,0.002
hsa-miR-16-5p,UBE2V1,MIRT001400,-0.49,0.002
hsa-miR-139-5p,ECE1,,-0.49,0.002
hsa-miR-365a-3p,POU5F1B,,-0.49,0.002
hsa-miR-365b-3p,POU5F1B,,-0.49,0.002
hsa-miR-363-3p,UBE2Z,MIRT077511,-0.49,0.002
hsa-miR-429,TRPV3,,-0.49,0.002
hsa-miR-22-3p,NCMAP,,-0.49,0.002
hsa-miR-181c-5p,FOXP2,,-0.49,0.002
hsa-miR-338-3p,SNRPE,,-0.49,0.002
hsa-miR-193a-5p,C18orf25,,-0.49,0.002
hsa-miR-20b-5p,ARAP2,MIRT728321,-0.49,0.002
hsa-miR-542-3p,TLN2,,-0.49,0.002
hsa-miR-107,ZNF652,,-0.49,0.002
hsa-miR-15a-5p,SFXN2,,-0.489,0.002
hsa-miR-17-5p,BZW1,MIRT480568,-0.489,0.002
hsa-miR-135b-5p,BCL2L2,,-0.489,0.002
hsa-miR-15b-5p,MAFK,MIRT103095,-0.489,0.002
hsa-miR-15a-5p,PPM1A,MIRT191454,-0.489,0.002
hsa-miR-15a-5p,CDK17,MIRT548946,-0.489,0.002
hsa-miR-20b-5p,VPS13A,,-0.489,0.002
hsa-miR-378c,KDSR,,-0.489,0.002
hsa-miR-16-5p,SOS2,,-0.489,0.002
hsa-miR-7-5p,FBXO28,,-0.489,0.002
hsa-miR-15a-5p,DCUN1D1,,-0.489,0.002
hsa-miR-22-3p,LIN7C,MIRT030649,-0.489,0.002
hsa-miR-193b-3p,AJUBA,,-0.489,0.002
hsa-miR-106a-5p,SMAD5,,-0.489,0.002
hsa-miR-195-5p,SLC2A3,MIRT006235,-0.488,0.002
hsa-miR-15a-5p,RNF144B,,-0.488,0.002
hsa-miR-30a-5p,PDE3A,,-0.488,0.002
hsa-miR-452-5p,TMED8,,-0.488,0.002
hsa-miR-34c-5p,ADGRG2,,-0.488,0.002
hsa-miR-24-3p,INAVA,MIRT030535,-0.488,0.002
hsa-miR-139-5p,TRIM71,,-0.488,0.002
hsa-miR-185-5p,DLG2,,-0.488,0.002
hsa-miR-20b-5p,HPS5,,-0.488,0.002
hsa-miR-363-3p,SETD5,,-0.488,0.002
hsa-miR-141-3p,DCUN1D3,,-0.488,0.002
hsa-miR-106a-5p,NBEA,,-0.487,0.002
hsa-miR-135a-5p,ASPH,,-0.487,0.002
hsa-miR-30a-5p,SLC35F1,,-0.487,0.002
hsa-miR-15a-5p,PCGF5,,-0.487,0.002
hsa-miR-15a-5p,EPC1,,-0.487,0.002
hsa-miR-17-5p,PRRG4,MIRT230962,-0.487,0.002
hsa-miR-106a-5p,KDM6B,MIRT289575,-0.487,0.002
hsa-miR-486-5p,CDH11,,-0.487,0.002
hsa-miR-139-5p,AEBP2,,-0.487,0.002
hsa-miR-18a-5p,NCOA2,,-0.487,0.002
hsa-miR-24-3p,FDXR,,-0.487,0.002
hsa-miR-141-3p,SAR1A,,-0.487,0.002
hsa-miR-378c,KIAA1522,,-0.487,0.002
hsa-miR-454-3p,ZNRF3,,-0.486,0.002
hsa-miR-181d-5p,PLCXD3,,-0.486,0.002
hsa-miR-16-5p,DCAF10,,-0.486,0.002
hsa-miR-22-3p,USP8,,-0.486,0.002
hsa-miR-1-3p,SLC25A22,MIRT001332,-0.486,0.002
hsa-miR-22-3p,AMMECR1L,,-0.486,0.002
hsa-miR-20b-5p,POFUT1,MIRT152686,-0.486,0.002
hsa-miR-452-5p,SOCS5,,-0.486,0.002
hsa-miR-320b,YWHAZ,,-0.486,0.002
hsa-miR-7-5p,TRIM33,,-0.486,0.002
hsa-miR-362-5p,NOL4,,-0.486,0.002
hsa-miR-15a-5p,P2RY2,,-0.486,0.002
hsa-miR-106a-5p,IPMK,,-0.486,0.002
hsa-miR-136-5p,TSPAN3,,-0.486,0.002
hsa-miR-18a-5p,FBXO28,,-0.486,0.002
hsa-miR-18a-5p,FAF1,,-0.486,0.002
hsa-miR-20b-5p,ANKRD13C,MIRT728341,-0.485,0.002
hsa-miR-18a-5p,NEO1,MIRT438693,-0.485,0.002
hsa-miR-93-5p,IRF2BP2,,-0.485,0.002
hsa-miR-24-3p,DCAF11,,-0.485,0.002
hsa-miR-205-5p,ANK2,,-0.485,0.002
hsa-miR-195-5p,SLC4A4,,-0.485,0.002
hsa-miR-15a-5p,PHIP,,-0.485,0.002
hsa-miR-16-5p,KRAS,MIRT053090,-0.485,0.002
hsa-miR-22-3p,PTPN1,,-0.485,0.002
hsa-miR-15a-5p,RCOR3,,-0.485,0.002
hsa-miR-20b-5p,NIBAN2,,-0.485,0.002
hsa-miR-7-5p,SEPTIN8,,-0.485,0.002
hsa-miR-106a-5p,PURB,MIRT700445,-0.485,0.002
hsa-miR-186-5p,KMT5A,MIRT045160,-0.485,0.002
hsa-miR-145-5p,ARF6,MIRT278608,-0.484,0.002
hsa-miR-16-5p,ZC3H11A,MIRT031561,-0.484,0.002
hsa-miR-7-5p,RSPRY1,MIRT025701,-0.484,0.002
hsa-miR-363-3p,RRN3,MIRT501296,-0.484,0.002
hsa-miR-24-3p,KCNK6,,-0.484,0.002
hsa-miR-24-3p,KCTD3,,-0.484,0.002
hsa-miR-195-5p,IGF1,,-0.484,0.002
hsa-miR-363-3p,ESRP1,MIRT636554,-0.484,0.002
hsa-miR-200b-3p,KCNJ15,,-0.484,0.002
hsa-miR-7-5p,TCF12,,-0.483,0.002
hsa-miR-200a-3p,DCUN1D3,,-0.483,0.002
hsa-miR-363-3p,SLC25A36,MIRT161130,-0.483,0.002
hsa-miR-16-5p,PHACTR4,,-0.483,0.002
hsa-miR-107,SLC45A4,,-0.483,0.002
hsa-miR-363-3p,GALNT7,MIRT093532,-0.483,0.002
hsa-miR-93-5p,ATE1,,-0.483,0.002
hsa-miR-22-3p,ASB14,,-0.483,0.002
hsa-miR-20b-5p,FBXO39,,-0.483,0.002
hsa-miR-20b-5p,NSD3,,-0.483,0.002
hsa-miR-93-5p,LLPH,MIRT443708,-0.483,0.002
hsa-miR-338-3p,MACROD2,,-0.483,0.002
hsa-miR-181d-5p,TGFBR2,,-0.483,0.002
hsa-miR-148a-3p,ATP2B4,,-0.482,0.002
hsa-miR-16-5p,NAPEPLD,,-0.482,0.002
hsa-miR-16-5p,DNAJC16,,-0.482,0.002
hsa-miR-224-5p,CDK9,,-0.482,0.002
hsa-let-7d-5p,BACE2,,-0.482,0.002
hsa-miR-200c-3p,KCNJ15,,-0.482,0.002
hsa-miR-144-3p,SIX4,MIRT571647,-0.482,0.002
hsa-miR-15a-5p,IGF1R,,-0.482,0.002
hsa-miR-363-3p,PCGF3,,-0.482,0.002
hsa-miR-185-5p,PARPBP,,-0.481,0.002
hsa-miR-15a-5p,SMAD5,,-0.481,0.002
hsa-miR-107,PAIP2B,,-0.481,0.002
hsa-miR-455-5p,INPP5K,,-0.481,0.002
hsa-miR-30c-5p,NFATC2,,-0.481,0.002
hsa-miR-20b-5p,DIP2A,,-0.481,0.002
hsa-miR-22-3p,STOX2,,-0.481,0.002
hsa-miR-181b-5p,PLCXD3,,-0.481,0.002
hsa-miR-200a-3p,HNMT,,-0.481,0.002
hsa-miR-107,AJUBA,,-0.481,0.002
hsa-miR-185-5p,FRK,,-0.481,0.002
hsa-miR-200c-3p,CDH6,,-0.481,0.002
hsa-let-7b-5p,BCAT1,MIRT052293,-0.481,0.002
hsa-miR-16-5p,NXPE3,,-0.481,0.002
hsa-miR-24-3p,RRP12,MIRT030475,-0.481,0.002
hsa-miR-30e-5p,MARCHF3,,-0.481,0.002
hsa-miR-378c,PLAGL2,,-0.481,0.002
hsa-miR-20b-5p,ENTPD4,MIRT706127,-0.481,0.002
hsa-miR-93-5p,PAK5,,-0.481,0.002
hsa-miR-93-5p,FBXO21,MIRT727672,-0.48,0.002
hsa-miR-15a-5p,XPO7,,-0.48,0.002
hsa-miR-378c,ANKRD52,,-0.48,0.002
hsa-miR-135a-5p,ANGPTL2,,-0.48,0.002
hsa-miR-16-5p,NUP50,MIRT031641,-0.48,0.002
hsa-miR-195-5p,XKR4,,-0.48,0.002
hsa-miR-16-5p,FRS2,,-0.48,0.002
hsa-miR-15a-5p,FUBP1,,-0.48,0.002
hsa-miR-16-5p,PARD6B,,-0.48,0.002
hsa-miR-452-5p,BTF3L4,,-0.48,0.002
hsa-miR-182-5p,ANTXR2,,-0.479,0.002
hsa-miR-24-3p,RAB15,,-0.479,0.002
hsa-miR-18a-5p,FZD3,,-0.479,0.002
hsa-miR-185-5p,VIPAS39,,-0.479,0.002
hsa-miR-15b-5p,VPS37C,,-0.479,0.002
hsa-miR-363-3p,PHLPP2,MIRT555636,-0.479,0.002
hsa-miR-141-3p,NUMBL,,-0.479,0.002
hsa-miR-20b-5p,TET3,MIRT160022,-0.479,0.002
hsa-miR-16-5p,PDLIM5,MIRT032035,-0.479,0.002
hsa-miR-362-5p,IKZF3,,-0.479,0.002
hsa-miR-181b-5p,NMT2,MIRT727077,-0.479,0.002
hsa-miR-185-5p,TANC2,,-0.479,0.002
hsa-miR-363-3p,SLC4A8,,-0.478,0.003
hsa-miR-181b-5p,RAB3C,,-0.478,0.003
hsa-miR-20b-5p,TRIM44,,-0.478,0.003
hsa-miR-425-5p,EPN2,,-0.478,0.003
hsa-miR-20b-5p,SLC25A36,,-0.478,0.003
hsa-miR-452-5p,SPTLC2,,-0.478,0.003
hsa-miR-454-3p,ERBB4,,-0.478,0.003
hsa-miR-18a-5p,BRWD1,,-0.478,0.003
hsa-miR-452-5p,ZNF148,,-0.478,0.003
hsa-miR-532-3p,FDXR,,-0.478,0.003
hsa-miR-18a-5p,NFAT5,,-0.478,0.003
hsa-miR-362-5p,DCX,,-0.478,0.003
hsa-miR-93-5p,ARHGAP12,MIRT027984,-0.478,0.003
hsa-miR-20b-5p,USP31,,-0.477,0.003
hsa-miR-24-3p,RAB3D,,-0.477,0.003
hsa-miR-144-3p,TNKS2,,-0.477,0.003
hsa-miR-18a-5p,NXT2,,-0.477,0.003
hsa-miR-223-3p,POU2F1,,-0.477,0.003
hsa-miR-18a-5p,SYNCRIP,,-0.477,0.003
hsa-miR-24-3p,ATXN7L3,,-0.477,0.003
hsa-miR-30a-5p,BNC2,,-0.477,0.003
hsa-miR-31-5p,GTDC1,,-0.477,0.003
hsa-miR-106a-5p,NTN4,,-0.477,0.003
hsa-miR-193a-5p,GPR39,,-0.477,0.003
hsa-miR-20b-5p,SYTL4,,-0.476,0.003
hsa-miR-16-5p,SLC4A7,,-0.476,0.003
hsa-miR-106a-5p,CD274,,-0.476,0.003
hsa-miR-106a-5p,C16orf72,,-0.476,0.003
hsa-miR-200a-3p,SAMD8,,-0.476,0.003
hsa-miR-16-5p,CCDC6,,-0.476,0.003
hsa-miR-365a-3p,DCUN1D5,,-0.476,0.003
hsa-miR-365b-3p,DCUN1D5,,-0.476,0.003
hsa-miR-195-5p,SHROOM4,,-0.476,0.003
hsa-miR-16-5p,BICD1,,-0.476,0.003
hsa-miR-363-3p,ABI2,,-0.476,0.003
hsa-miR-20b-5p,NFIB,MIRT472282,-0.475,0.003
hsa-miR-18a-5p,NEDD4,,-0.475,0.003
hsa-miR-106a-5p,RORA,MIRT546699,-0.475,0.003
hsa-miR-193b-3p,MYLK,MIRT016318,-0.475,0.003
hsa-miR-15a-5p,PIAS1,,-0.475,0.003
hsa-miR-15a-5p,KIAA0586,,-0.475,0.003
hsa-miR-18a-5p,ANKRD52,,-0.475,0.003
hsa-miR-363-3p,GOLGA8B,MIRT507118,-0.475,0.003
hsa-miR-182-5p,S1PR1,,-0.475,0.003
hsa-let-7b-5p,LYVE1,,-0.475,0.003
hsa-miR-451a,VPS18,,-0.475,0.003
hsa-miR-10a-5p,NONO,,-0.475,0.003
hsa-miR-132-3p,HHIP,,-0.475,0.003
hsa-miR-324-5p,PSME3,MIRT043211,-0.475,0.003
hsa-miR-501-3p,BCL7A,,-0.475,0.003
hsa-miR-18a-5p,MBOAT2,,-0.474,0.003
hsa-miR-18a-5p,PURB,,-0.474,0.003
hsa-miR-363-3p,BICRAL,,-0.474,0.003
hsa-miR-20b-5p,CERS6,,-0.474,0.003
hsa-miR-20b-5p,PPM1A,,-0.474,0.003
hsa-miR-532-3p,RAN,,-0.474,0.003
hsa-let-7c-5p,FZD4,,-0.474,0.003
hsa-miR-30d-5p,SIM1,,-0.474,0.003
hsa-miR-363-3p,NF1,,-0.474,0.003
hsa-miR-363-3p,LCOR,MIRT536394,-0.474,0.003
hsa-miR-454-3p,MAML3,,-0.473,0.003
hsa-miR-17-5p,RUNDC1,MIRT051031,-0.473,0.003
hsa-miR-15a-5p,GPR174,,-0.473,0.003
hsa-miR-363-3p,DOCK5,,-0.473,0.003
hsa-miR-20b-5p,UBXN2A,MIRT088036,-0.473,0.003
hsa-miR-145-5p,SLITRK6,,-0.473,0.003
hsa-miR-22-3p,MON2,,-0.473,0.003
hsa-miR-378c,C1orf21,,-0.473,0.003
hsa-miR-145-5p,PAFAH1B2,,-0.473,0.003
hsa-miR-22-3p,SLC6A17,,-0.473,0.003
hsa-miR-363-3p,TBX3,,-0.473,0.003
hsa-miR-363-3p,SNX30,,-0.473,0.003
hsa-miR-24-3p,PTPRF,MIRT035527,-0.472,0.003
hsa-miR-139-5p,NEXMIF,,-0.472,0.003
hsa-miR-20b-5p,INTS6,,-0.472,0.003
hsa-miR-429,SAMD8,,-0.472,0.003
hsa-miR-185-5p,PAK6,,-0.472,0.003
hsa-miR-146b-5p,QKI,,-0.472,0.003
hsa-miR-15a-5p,AMMECR1L,,-0.472,0.003
hsa-miR-365a-3p,TRIM24,,-0.472,0.003
hsa-miR-365b-3p,TRIM24,,-0.472,0.003
hsa-miR-20b-5p,CYB561D1,,-0.471,0.003
hsa-miR-30a-5p,TBC1D2B,,-0.471,0.003
hsa-miR-339-5p,LSM14B,,-0.471,0.003
hsa-miR-182-5p,NECTIN3,,-0.471,0.003
hsa-miR-93-5p,CEP57,MIRT247080,-0.471,0.003
hsa-miR-16-5p,PCM1,,-0.471,0.003
hsa-miR-223-3p,SETBP1,,-0.471,0.003
hsa-miR-17-5p,SAR1B,,-0.471,0.003
hsa-miR-16-5p,ZNRF2,MIRT320627,-0.471,0.003
hsa-miR-195-5p,FGF2,MIRT211200,-0.471,0.003
hsa-miR-15a-5p,KDSR,,-0.471,0.003
hsa-miR-93-5p,ENPP5,MIRT548393,-0.47,0.003
hsa-miR-185-5p,SLC22A23,,-0.47,0.003
hsa-miR-30a-5p,TRDN,,-0.47,0.003
hsa-miR-93-5p,CPEB3,,-0.47,0.003
hsa-miR-362-5p,THSD4,,-0.47,0.003
hsa-miR-20b-5p,PCDHA7,,-0.47,0.003
hsa-miR-15a-5p,ZBTB10,MIRT545961,-0.47,0.003
hsa-miR-15a-5p,ASB6,,-0.47,0.003
hsa-miR-31-5p,KIF1C,,-0.47,0.003
hsa-miR-18a-5p,RBBP8,,-0.47,0.003
hsa-miR-24-3p,STC2,,-0.47,0.003
hsa-miR-144-3p,MAP3K2,,-0.47,0.003
hsa-miR-15b-5p,CFAP45,,-0.47,0.003
hsa-miR-185-5p,PADI2,,-0.47,0.003
hsa-miR-24-3p,EDAR,,-0.47,0.003
hsa-miR-7-5p,NUDCD3,MIRT025842,-0.47,0.003
hsa-miR-378c,PDPK1,,-0.47,0.003
hsa-miR-24-3p,NEDD4L,MIRT030590,-0.47,0.003
hsa-miR-24-3p,PNPO,,-0.47,0.003
hsa-let-7d-5p,SLCO5A1,,-0.47,0.003
hsa-miR-145-5p,GJB7,,-0.47,0.003
hsa-miR-15a-5p,ENTPD7,MIRT245003,-0.469,0.003
hsa-miR-135a-5p,FOXN3,,-0.469,0.003
hsa-miR-20b-5p,TTPAL,MIRT153478,-0.469,0.003
hsa-miR-1306-5p,ENSA,,-0.469,0.003
hsa-miR-223-3p,ZNF207,,-0.469,0.003
hsa-miR-185-5p,PTPRA,,-0.469,0.003
hsa-miR-20b-5p,RAPH1,,-0.469,0.003
hsa-miR-15a-5p,CDC37L1,MIRT502950,-0.469,0.003
hsa-miR-15a-5p,MBD1,,-0.469,0.003
hsa-miR-16-5p,TBP,MIRT051286,-0.469,0.003
hsa-miR-93-5p,ESR1,,-0.469,0.003
hsa-miR-20b-5p,GAB1,MIRT164206,-0.469,0.003
hsa-miR-378c,SRSF10,,-0.469,0.003
hsa-miR-20b-5p,LYSMD3,MIRT097654,-0.469,0.003
hsa-miR-15a-5p,KLHDC10,MIRT170136,-0.469,0.003
hsa-miR-22-3p,ESR1,MIRT002474,-0.469,0.003
hsa-miR-30e-5p,DCUN1D3,,-0.469,0.003
hsa-let-7d-5p,SLC30A1,,-0.468,0.003
hsa-miR-24-3p,CLCN3,,-0.468,0.003
hsa-let-7b-5p,VGLL3,,-0.468,0.003
hsa-let-7b-5p,PAX3,MIRT052081,-0.468,0.003
hsa-miR-93-5p,CTDSPL2,,-0.468,0.003
hsa-miR-139-5p,BBX,,-0.468,0.003
hsa-miR-378c,AGO1,,-0.468,0.003
hsa-let-7c-5p,ALPK3,,-0.468,0.003
hsa-miR-215-5p,NCOA3,MIRT024566,-0.468,0.003
hsa-miR-106a-5p,CHIC1,,-0.467,0.003
hsa-miR-24-3p,MMAB,,-0.467,0.003
hsa-miR-223-3p,TBC1D17,,-0.467,0.003
hsa-miR-20b-5p,FRK,,-0.467,0.003
hsa-miR-362-5p,IL17RD,,-0.467,0.003
hsa-miR-425-5p,CREBZF,MIRT368061,-0.467,0.003
hsa-miR-106a-5p,WEE1,MIRT048347,-0.467,0.003
hsa-miR-452-5p,RNF111,,-0.467,0.003
hsa-miR-181a-5p,NMT2,MIRT727078,-0.467,0.003
hsa-miR-200b-3p,SCD,,-0.467,0.003
hsa-miR-15a-5p,PLEKHA5,,-0.467,0.003
hsa-miR-20b-5p,GUCY1A1,,-0.467,0.003
hsa-miR-152-3p,AJUBA,,-0.467,0.003
hsa-miR-31-5p,SATB2,MIRT006567,-0.467,0.003
hsa-miR-16-5p,SRGAP1,,-0.467,0.003
hsa-miR-24-3p,TBC1D22B,,-0.467,0.003
hsa-miR-181b-5p,ERG,,-0.466,0.003
hsa-miR-223-3p,ZFP3,,-0.466,0.003
hsa-miR-20b-5p,AGO3,MIRT524981,-0.466,0.003
hsa-miR-107,DYNLL2,,-0.466,0.004
hsa-miR-24-3p,RNF165,,-0.466,0.004
hsa-miR-107,PAK3,,-0.466,0.004
hsa-miR-107,TARDBP,,-0.466,0.004
hsa-miR-193b-3p,DYRK1A,,-0.466,0.004
hsa-miR-15a-5p,AP3M1,MIRT728330,-0.466,0.004
hsa-miR-24-3p,UCK2,MIRT464501,-0.466,0.004
hsa-miR-106a-5p,ZNF805,MIRT201020,-0.466,0.004
hsa-miR-455-5p,EBF1,,-0.466,0.004
hsa-let-7d-5p,FSTL4,,-0.466,0.004
hsa-miR-185-5p,MTSS2,,-0.466,0.004
hsa-miR-15a-5p,TRAM1,MIRT726238,-0.465,0.004
hsa-miR-106a-5p,FSD1L,,-0.465,0.004
hsa-miR-223-3p,PRR14L,,-0.465,0.004
hsa-miR-24-3p,POMGNT1,,-0.465,0.004
hsa-miR-93-5p,PCMTD1,MIRT726991,-0.465,0.004
hsa-miR-196a-5p,HDAC9,,-0.465,0.004
hsa-miR-144-3p,TET2,,-0.465,0.004
hsa-miR-181d-5p,FSTL1,,-0.465,0.004
hsa-miR-16-5p,TNIK,,-0.465,0.004
hsa-miR-185-5p,CNTD1,,-0.465,0.004
hsa-miR-224-5p,ERI2,,-0.465,0.004
hsa-miR-185-5p,FAM168A,,-0.465,0.004
hsa-miR-186-5p,TMED4,,-0.465,0.004
hsa-miR-425-5p,DNAJC27,,-0.465,0.004
hsa-miR-224-5p,AFF3,,-0.465,0.004
hsa-miR-93-5p,TRIM32,MIRT227327,-0.465,0.004
hsa-miR-425-5p,PHIP,,-0.465,0.004
hsa-miR-15a-5p,PHACTR4,,-0.464,0.004
hsa-miR-378c,PTPRT,,-0.464,0.004
hsa-miR-106a-5p,ZBTB41,,-0.464,0.004
hsa-miR-424-5p,AKAP12,,-0.464,0.004
hsa-miR-20b-5p,NR2C2,MIRT522198,-0.464,0.004
hsa-miR-363-3p,OTUD4,,-0.464,0.004
hsa-miR-17-5p,TUSC2,,-0.464,0.004
hsa-miR-106a-5p,MAP3K2,MIRT473815,-0.464,0.004
hsa-miR-107,ZKSCAN1,,-0.464,0.004
hsa-miR-20b-5p,FRZB,,-0.464,0.004
hsa-miR-148a-3p,MMP15,,-0.464,0.004
hsa-miR-224-5p,INTS8,,-0.464,0.004
hsa-miR-378a-3p,ALS2,,-0.463,0.004
hsa-miR-20b-5p,KMT2A,,-0.463,0.004
hsa-miR-143-3p,EFS,,-0.463,0.004
hsa-miR-20b-5p,ARHGAP26,,-0.463,0.004
hsa-miR-193b-3p,CSRNP3,,-0.463,0.004
hsa-miR-107,DSC1,,-0.463,0.004
hsa-miR-15a-5p,ESRP2,,-0.463,0.004
hsa-miR-93-5p,TMEM231,,-0.463,0.004
hsa-miR-20b-5p,ARMC8,,-0.463,0.004
hsa-miR-145-5p,CLINT1,MIRT000678,-0.463,0.004
hsa-miR-378a-3p,REST,MIRT469370,-0.463,0.004
hsa-miR-20b-5p,ERI1,,-0.463,0.004
hsa-miR-20b-5p,ITGB8,,-0.463,0.004
hsa-miR-20b-5p,FAT2,,-0.463,0.004
hsa-miR-18a-5p,CDK2,,-0.463,0.004
