id,label,type,module_id,connected_component_id,is_in_largest_component,betweenness_centrality,closeness_centrality,degree_centrality,redundancy_coefficient
PRLR,PRLR,Messenger RNA,0.0,0,1,0.0,0.19230769230769232,0.015151515151515152,
RNF111,RNF111,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
ABHD5,ABHD5,Messenger RNA,0.0,0,1,0.0,0.2723242558581381,0.015151515151515152,
PEG10,PEG10,Messenger RNA,0.0,6,0,,,,
VASH2,VASH2,Messenger RNA,0.0,0,1,0.0,0.31710914454277284,0.015151515151515152,
GRPEL2,GRPEL2,Messenger RNA,0.0,0,1,0.0,0.2901484480431849,0.015151515151515152,
VMP1,VMP1,Messenger RNA,0.0,0,1,0.0,0.3364632237871675,0.015151515151515152,
LRCH1,LRCH1,Messenger RNA,0.0,0,1,0.0,0.36348267117497884,0.015151515151515152,
ARFIP1,ARFIP1,Messenger RNA,0.0,0,1,0.0,0.3235515425131678,0.015151515151515152,
SLC16A14,SLC16A14,Messenger RNA,0.0,0,1,0.0,0.2723242558581381,0.015151515151515152,
AAK1,AAK1,Messenger RNA,0.0,0,1,0.0,0.36348267117497884,0.015151515151515152,
EFNB2,EFNB2,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
TSPAN2,TSPAN2,Messenger RNA,0.0,0,1,0.0,0.31432748538011696,0.015151515151515152,
ANK3,ANK3,Messenger RNA,0.0,0,1,0.02975899601675753,0.3706896551724138,0.030303030303030304,0.0
NFIX,NFIX,Messenger RNA,0.0,22,0,,,,
SPSB4,SPSB4,Messenger RNA,0.0,0,1,0.0,0.31710914454277284,0.015151515151515152,
LAMC1,LAMC1,Messenger RNA,0.0,0,1,0.018246093915015943,0.37554585152838427,0.030303030303030304,0.0
MSI2,MSI2,Messenger RNA,0.0,0,1,0.004162806170726183,0.256563245823389,0.030303030303030304,0.0
AKT3,AKT3,Messenger RNA,0.0,0,1,0.0,0.32526475037821484,0.015151515151515152,
KCTD16,KCTD16,Messenger RNA,2.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
RLIM,RLIM,Messenger RNA,0.0,0,1,0.0326916179974254,0.3504482477587612,0.045454545454545456,0.3333333333333333
CACNA1C,CACNA1C,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
DKK3,DKK3,Messenger RNA,0.0,0,1,0.007580995458260913,0.3333333333333333,0.030303030303030304,0.0
BBX,BBX,Messenger RNA,0.0,0,1,0.009199929931268492,0.3426294820717131,0.030303030303030304,1.0
ANTXR2,ANTXR2,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
ADGRL2,ADGRL2,Messenger RNA,0.0,0,1,0.007280088533748805,0.3109182935647144,0.030303030303030304,0.0
BMPR2,BMPR2,Messenger RNA,0.0,0,1,0.0,0.23497267759562843,0.015151515151515152,
FGF1,FGF1,Messenger RNA,0.0,0,1,0.0,0.32526475037821484,0.015151515151515152,
TBX3,TBX3,Messenger RNA,0.0,23,0,,,,
NCKAP1,NCKAP1,Messenger RNA,0.0,0,1,0.004376657824933687,0.32975460122699385,0.030303030303030304,0.0
MAP3K1,MAP3K1,Messenger RNA,0.0,0,1,0.0,0.24627720504009165,0.015151515151515152,
FLNC,FLNC,Messenger RNA,0.0,0,1,0.0,0.2564102564102564,0.015151515151515152,
VEZF1,VEZF1,Messenger RNA,0.0,0,1,0.0,0.2591922845087402,0.015151515151515152,
SLC16A6,SLC16A6,Messenger RNA,0.0,0,1,0.0,0.26774595267745954,0.015151515151515152,
SRGAP1,SRGAP1,Messenger RNA,0.0,1,0,,,,
CAMKK2,CAMKK2,Messenger RNA,0.0,0,1,0.0,0.2526439482961222,0.015151515151515152,
PRKG1,PRKG1,Messenger RNA,0.0,0,1,0.006512111343598813,0.34181240063593005,0.030303030303030304,0.0
JADE2,JADE2,Messenger RNA,0.0,0,1,0.021715997159119326,0.3706896551724138,0.045454545454545456,0.6666666666666666
FOSL2,FOSL2,Messenger RNA,0.0,0,1,0.027086961657845153,0.3716508210890233,0.030303030303030304,0.0
CYTH3,CYTH3,Messenger RNA,1.0,0,1,0.0,0.30824372759856633,0.015151515151515152,
USF3,USF3,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
SLC30A4,SLC30A4,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
SLC16A7,SLC16A7,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
MYLK,MYLK,Messenger RNA,0.0,0,1,0.00956994052956893,0.32799389778794813,0.030303030303030304,1.0
NAV3,NAV3,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
TRAM2,TRAM2,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
PRRC2C,PRRC2C,Messenger RNA,0.0,0,1,0.0,0.2847682119205298,0.015151515151515152,
RCBTB1,RCBTB1,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
SUCO,SUCO,Messenger RNA,0.0,0,1,0.02169382341796135,0.3338509316770186,0.030303030303030304,0.0
MLEC,MLEC,Messenger RNA,0.0,0,1,0.0,0.2649414664202095,0.015151515151515152,
TLCD5,TLCD5,Messenger RNA,0.0,0,1,0.0,0.2203997949769349,0.015151515151515152,
ZSWIM4,ZSWIM4,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
NAV2,NAV2,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
CDS1,CDS1,Messenger RNA,0.0,0,1,0.0,0.2203997949769349,0.015151515151515152,
FTO,FTO,Messenger RNA,0.0,0,1,0.003624297989753582,0.3235515425131678,0.030303030303030304,1.0
DAB2,DAB2,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
USP38,USP38,Messenger RNA,0.0,0,1,0.0,0.3235515425131678,0.015151515151515152,
ACVR1B,ACVR1B,Messenger RNA,0.0,0,1,0.0,0.2649414664202095,0.015151515151515152,
CARM1,CARM1,Messenger RNA,0.0,0,1,0.0,0.30824372759856633,0.015151515151515152,
KCND2,KCND2,Messenger RNA,0.0,0,1,0.0,0.3109182935647144,0.015151515151515152,
ZNF423,ZNF423,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
RUNX1T1,RUNX1T1,Messenger RNA,0.0,0,1,0.021879023215620904,0.3640982218458933,0.030303030303030304,0.0
TMED8,TMED8,Messenger RNA,0.0,0,1,0.02511999867106727,0.3168754605747974,0.030303030303030304,0.0
AQR,AQR,Messenger RNA,0.0,0,1,0.0,0.2649414664202095,0.015151515151515152,
YTHDC1,YTHDC1,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
SOS1,SOS1,Messenger RNA,0.0,0,1,0.0,0.2737110120942075,0.015151515151515152,
TRAF6,TRAF6,Messenger RNA,0.0,0,1,0.0,0.2203997949769349,0.015151515151515152,
PRELID2,PRELID2,Messenger RNA,0.0,0,1,0.0,0.2203997949769349,0.015151515151515152,
RPS6KA2,RPS6KA2,Messenger RNA,0.0,0,1,0.0,0.36348267117497884,0.015151515151515152,
LPP,LPP,Messenger RNA,0.0,0,1,0.034482758620689655,0.31272727272727274,0.030303030303030304,0.0
CNOT6L,CNOT6L,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
CSNK1A1,CSNK1A1,Messenger RNA,0.0,0,1,0.0,0.32209737827715357,0.015151515151515152,
TCF4,TCF4,Messenger RNA,0.0,0,1,0.03376968588372977,0.37005163511187605,0.045454545454545456,0.3333333333333333
STMP1,STMP1,Messenger RNA,0.0,0,1,0.0,0.2723242558581381,0.015151515151515152,
CPEB3,CPEB3,Messenger RNA,0.0,0,1,0.011854317535484122,0.29492455418381347,0.030303030303030304,0.0
RRAGD,RRAGD,Messenger RNA,0.0,0,1,0.0,0.2551928783382789,0.015151515151515152,
TTLL7,TTLL7,Messenger RNA,0.0,1,0,,,,
HMCN1,HMCN1,Messenger RNA,0.0,0,1,0.0,0.31710914454277284,0.015151515151515152,
ADAM19,ADAM19,Messenger RNA,0.0,0,1,0.0,0.2535377358490566,0.015151515151515152,
BHLHE41,BHLHE41,Messenger RNA,0.0,7,0,,,,
STAG2,STAG2,Messenger RNA,0.0,0,1,0.0,0.20752895752895753,0.015151515151515152,
PPP1R9A,PPP1R9A,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
YY1,YY1,Messenger RNA,0.0,0,1,0.01579839234209024,0.3240391861341371,0.030303030303030304,0.0
ATP7A,ATP7A,Messenger RNA,0.0,24,0,,,,
MYEF2,MYEF2,Messenger RNA,0.0,0,1,0.0,0.27867790019442645,0.015151515151515152,
CDH6,CDH6,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
CNNM2,CNNM2,Messenger RNA,0.0,0,1,0.0,0.2901484480431849,0.015151515151515152,
ZKSCAN1,ZKSCAN1,Messenger RNA,0.0,25,0,,,,
ITGA2,ITGA2,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
BHLHE22,BHLHE22,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
AFF4,AFF4,Messenger RNA,0.0,0,1,0.02065288504622098,0.3574397339983375,0.030303030303030304,1.0
CBX2,CBX2,Messenger RNA,0.0,0,1,0.0,0.27741935483870966,0.015151515151515152,
ATXN7L1,ATXN7L1,Messenger RNA,0.0,0,1,0.0,0.3364632237871675,0.015151515151515152,
BACH2,BACH2,Messenger RNA,0.0,0,1,0.012353606606676329,0.3323029366306028,0.030303030303030304,1.0
USP46,USP46,Messenger RNA,0.0,26,0,,,,
NEK4,NEK4,Messenger RNA,0.0,0,1,0.0,0.2649414664202095,0.015151515151515152,
ZNF740,ZNF740,Messenger RNA,0.0,0,1,0.030238726790450927,0.2660891089108911,0.030303030303030304,0.0
ITGAV,ITGAV,Messenger RNA,0.0,0,1,0.0,0.3006993006993007,0.015151515151515152,
PALM2AKAP2,PALM2AKAP2,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
CCND2,CCND2,Messenger RNA,0.0,0,1,0.024126782474026685,0.3808680248007086,0.030303030303030304,0.0
RAP2B,RAP2B,Messenger RNA,0.0,0,1,0.0,0.31432748538011696,0.015151515151515152,
CABLES2,CABLES2,Messenger RNA,0.0,2,0,,,,
KIAA1217,KIAA1217,Messenger RNA,0.0,0,1,0.0,0.3364632237871675,0.015151515151515152,
PPM1F,PPM1F,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
HIPK2,HIPK2,Messenger RNA,0.0,0,1,0.004985993965546994,0.34072900158478603,0.030303030303030304,1.0
PTPN4,PTPN4,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
SMAD2,SMAD2,Messenger RNA,0.0,0,1,0.0,0.3235515425131678,0.015151515151515152,
SHROOM4,SHROOM4,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
SKP1,SKP1,Messenger RNA,0.0,27,0,,,,
ARL4C,ARL4C,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
FAT3,FAT3,Messenger RNA,0.0,0,1,0.0,0.32526475037821484,0.015151515151515152,
LPGAT1,LPGAT1,Messenger RNA,0.0,0,1,0.0,0.24627720504009165,0.015151515151515152,
TET3,TET3,Messenger RNA,0.0,0,1,0.0,0.2901484480431849,0.015151515151515152,
AJAP1,AJAP1,Messenger RNA,0.0,8,0,,,,
GALNT3,GALNT3,Messenger RNA,0.0,0,1,0.0,0.2535377358490566,0.015151515151515152,
ADAMTS2,ADAMTS2,Messenger RNA,0.0,0,1,0.0,0.30824372759856633,0.015151515151515152,
TGOLN2,TGOLN2,Messenger RNA,0.0,0,1,0.023093849229683203,0.39162112932604737,0.030303030303030304,1.0
NFIC,NFIC,Messenger RNA,0.0,0,1,0.0,0.23497267759562843,0.015151515151515152,
LSM11,LSM11,Messenger RNA,0.0,0,1,0.0,0.2203997949769349,0.015151515151515152,
COL6A3,COL6A3,Messenger RNA,0.0,0,1,0.0,0.31710914454277284,0.015151515151515152,
DCUN1D3,DCUN1D3,Messenger RNA,0.0,0,1,0.0,0.36348267117497884,0.015151515151515152,
RTF1,RTF1,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
PPP6R3,PPP6R3,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
GRIN2A,GRIN2A,Messenger RNA,0.0,0,1,0.0,0.31432748538011696,0.015151515151515152,
CTNND2,CTNND2,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
DOK6,DOK6,Messenger RNA,0.0,0,1,0.0,0.27405991077119185,0.015151515151515152,
RASGRF2,RASGRF2,Messenger RNA,0.0,0,1,0.0,0.36348267117497884,0.015151515151515152,
ENTPD1,ENTPD1,Messenger RNA,0.0,0,1,0.0,0.32379518072289154,0.015151515151515152,
CTTNBP2NL,CTTNBP2NL,Messenger RNA,0.0,0,1,0.0,0.31432748538011696,0.015151515151515152,
ZBTB16,ZBTB16,Messenger RNA,0.0,9,0,,,,
RND3,RND3,Messenger RNA,0.0,0,1,0.0,0.274234693877551,0.015151515151515152,
AXL,AXL,Messenger RNA,0.0,0,1,0.0,0.3109182935647144,0.015151515151515152,
LRRC8A,LRRC8A,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
SEMA6D,SEMA6D,Messenger RNA,0.0,0,1,0.0,0.23497267759562843,0.015151515151515152,
S1PR1,S1PR1,Messenger RNA,0.0,28,0,,,,
AKAP12,AKAP12,Messenger RNA,0.0,0,1,0.0,0.32526475037821484,0.015151515151515152,
NCOA3,NCOA3,Messenger RNA,0.0,0,1,0.0,0.2767052767052767,0.015151515151515152,
LIN54,LIN54,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
SBNO1,SBNO1,Messenger RNA,0.0,0,1,0.0,0.24404086265607264,0.015151515151515152,
FNIP1,FNIP1,Messenger RNA,0.0,0,1,0.0,0.25279247501469726,0.015151515151515152,
CDS2,CDS2,Messenger RNA,0.0,0,1,0.008734369079196665,0.3009097270818754,0.030303030303030304,0.0
RASGRP1,RASGRP1,Messenger RNA,0.0,29,0,,,,
AFAP1L2,AFAP1L2,Messenger RNA,0.0,0,1,0.0,0.2203997949769349,0.015151515151515152,
EOGT,EOGT,Messenger RNA,0.0,0,1,0.07182644941265631,0.3182827535159141,0.030303030303030304,0.0
KCNN3,KCNN3,Messenger RNA,2.0,0,1,0.0,0.27741935483870966,0.015151515151515152,
ZFHX4,ZFHX4,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
SMARCAD1,SMARCAD1,Messenger RNA,0.0,0,1,0.0,0.19230769230769232,0.015151515151515152,
CHST7,CHST7,Messenger RNA,0.0,10,0,,,,
ERG,ERG,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
ACER2,ACER2,Messenger RNA,0.0,0,1,0.0,0.19230769230769232,0.015151515151515152,
CTDSPL2,CTDSPL2,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
TTC28,TTC28,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
PRKCA,PRKCA,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
DYNLL2,DYNLL2,Messenger RNA,0.0,0,1,0.0,0.3235515425131678,0.015151515151515152,
PLEKHM3,PLEKHM3,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
CCDC85C,CCDC85C,Messenger RNA,0.0,0,1,0.0,0.2275132275132275,0.015151515151515152,
UBASH3B,UBASH3B,Messenger RNA,0.0,0,1,0.0,0.2551928783382789,0.015151515151515152,
FAR1,FAR1,Messenger RNA,0.0,30,0,,,,
FBXO28,FBXO28,Messenger RNA,0.0,0,1,0.0,0.24627720504009165,0.015151515151515152,
JAK1,JAK1,Messenger RNA,0.0,0,1,0.0,0.274234693877551,0.015151515151515152,
ZFHX3,ZFHX3,Messenger RNA,0.0,0,1,0.0,0.27867790019442645,0.015151515151515152,
NIPA1,NIPA1,Messenger RNA,0.0,11,0,,,,
ATP6V1A,ATP6V1A,Messenger RNA,0.0,0,1,0.0,0.2901484480431849,0.015151515151515152,
MITF,MITF,Messenger RNA,0.0,0,1,0.0,0.3109182935647144,0.015151515151515152,
NSUN4,NSUN4,Messenger RNA,0.0,0,1,0.0,0.27867790019442645,0.015151515151515152,
LMOD1,LMOD1,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
SNCA,SNCA,Messenger RNA,0.0,0,1,0.0,0.23497267759562843,0.015151515151515152,
PTPN9,PTPN9,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
ENAH,ENAH,Messenger RNA,0.0,0,1,0.0,0.30824372759856633,0.015151515151515152,
IGF2,IGF2,Messenger RNA,0.0,0,1,0.0,0.299860529986053,0.015151515151515152,
EFCAB14,EFCAB14,Messenger RNA,0.0,0,1,0.0,0.274234693877551,0.015151515151515152,
YPEL2,YPEL2,Messenger RNA,0.0,31,0,,,,
TOLLIP,TOLLIP,Messenger RNA,0.0,0,1,0.0,0.25234741784037557,0.015151515151515152,
ELAVL2,ELAVL2,Messenger RNA,0.0,0,1,0.0,0.2492753623188406,0.015151515151515152,
CHST11,CHST11,Messenger RNA,0.0,0,1,0.0,0.2551928783382789,0.015151515151515152,
SRGAP3,SRGAP3,Messenger RNA,0.0,0,1,0.008734369079196665,0.27405991077119185,0.030303030303030304,0.0
IRGQ,IRGQ,Messenger RNA,0.0,0,1,0.0,0.2901484480431849,0.015151515151515152,
GNG12,GNG12,Messenger RNA,0.0,0,1,0.0,0.3125,0.015151515151515152,
INTS2,INTS2,Messenger RNA,0.0,0,1,0.0,0.27741935483870966,0.015151515151515152,
BCL2L13,BCL2L13,Messenger RNA,0.0,12,0,,,,
DSC2,DSC2,Messenger RNA,0.0,0,1,0.0,0.2723242558581381,0.015151515151515152,
ARIH1,ARIH1,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
IL6ST,IL6ST,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
KCTD20,KCTD20,Messenger RNA,0.0,0,1,0.0,0.31710914454277284,0.015151515151515152,
BCL3,BCL3,Messenger RNA,0.0,10,0,,,,
MMP2,MMP2,Messenger RNA,0.0,0,1,0.0,0.36348267117497884,0.015151515151515152,
MEOX2,MEOX2,Messenger RNA,0.0,0,1,0.0,0.3364632237871675,0.015151515151515152,
CAMK2A,CAMK2A,Messenger RNA,0.0,0,1,0.0,0.3109182935647144,0.015151515151515152,
HMGCR,HMGCR,Messenger RNA,0.0,0,1,0.0,0.2723242558581381,0.015151515151515152,
SH2B3,SH2B3,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
COX4I1,COX4I1,Messenger RNA,0.0,32,0,,,,
STXBP5,STXBP5,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
MEST,MEST,Messenger RNA,0.0,0,1,0.0,0.2723242558581381,0.015151515151515152,
BCORL1,BCORL1,Messenger RNA,0.0,0,1,0.0,0.2591922845087402,0.015151515151515152,
ZC3H14,ZC3H14,Messenger RNA,0.0,4,0,,,,
BACE1,BACE1,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
XIAP,XIAP,Messenger RNA,0.0,0,1,0.0,0.2737110120942075,0.015151515151515152,
FRZB,FRZB,Messenger RNA,0.0,0,1,0.0,0.274234693877551,0.015151515151515152,
SERPINH1,SERPINH1,Messenger RNA,0.0,0,1,0.0,0.31710914454277284,0.015151515151515152,
GPBP1,GPBP1,Messenger RNA,0.0,0,1,0.0,0.21182266009852216,0.015151515151515152,
PPP4R2,PPP4R2,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
KIF3A,KIF3A,Messenger RNA,0.0,0,1,0.0,0.2737110120942075,0.015151515151515152,
WWTR1,WWTR1,Messenger RNA,0.0,0,1,0.0,0.299860529986053,0.015151515151515152,
TBCK,TBCK,Messenger RNA,0.0,0,1,0.008324295022417647,0.30868628858578606,0.030303030303030304,0.0
INTS6L,INTS6L,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
NBEAL1,NBEAL1,Messenger RNA,0.0,0,1,0.0,0.36348267117497884,0.015151515151515152,
HERPUD2,HERPUD2,Messenger RNA,0.0,0,1,0.0,0.23497267759562843,0.015151515151515152,
PTPN14,PTPN14,Messenger RNA,3.0,7,0,,,,
CRISPLD2,CRISPLD2,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
CCNJL,CCNJL,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
TRIB2,TRIB2,Messenger RNA,0.0,0,1,0.0,0.2392877017250974,0.015151515151515152,
RAB10,RAB10,Messenger RNA,0.0,0,1,0.0,0.31432748538011696,0.015151515151515152,
KCTD10,KCTD10,Messenger RNA,0.0,0,1,0.0,0.19230769230769232,0.015151515151515152,
NEDD4L,NEDD4L,Messenger RNA,0.0,0,1,0.0,0.2649414664202095,0.015151515151515152,
DCUN1D4,DCUN1D4,Messenger RNA,0.0,0,1,0.0,0.2723242558581381,0.015151515151515152,
MTPN,MTPN,Messenger RNA,0.0,0,1,0.004376657824933687,0.2494199535962877,0.030303030303030304,0.0
LUZP1,LUZP1,Messenger RNA,0.0,0,1,0.0,0.32209737827715357,0.015151515151515152,
ERBB3,ERBB3,Messenger RNA,0.0,0,1,0.0,0.2649414664202095,0.015151515151515152,
KIRREL1,KIRREL1,Messenger RNA,0.0,0,1,0.031260756832284665,0.3815439219165927,0.045454545454545456,0.6666666666666666
KCNJ2,KCNJ2,Messenger RNA,0.0,0,1,0.013232900528533882,0.34290271132376393,0.030303030303030304,0.0
PAPPA,PAPPA,Messenger RNA,0.0,0,1,0.0,0.3125,0.015151515151515152,
MARCHF6,MARCHF6,Messenger RNA,0.0,0,1,0.0,0.2203997949769349,0.015151515151515152,
NF1,NF1,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
SNAI1,SNAI1,Messenger RNA,0.0,0,1,0.0,0.27741935483870966,0.015151515151515152,
LMTK2,LMTK2,Messenger RNA,0.0,0,1,0.0,0.3235515425131678,0.015151515151515152,
SPATS2L,SPATS2L,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
STRADB,STRADB,Messenger RNA,0.0,0,1,0.0,0.2649414664202095,0.015151515151515152,
PLAGL1,PLAGL1,Messenger RNA,0.0,0,1,0.0,0.32526475037821484,0.015151515151515152,
FOXF1,FOXF1,Messenger RNA,0.0,0,1,0.0,0.274234693877551,0.015151515151515152,
PPM1D,PPM1D,Messenger RNA,0.0,0,1,0.0,0.2901484480431849,0.015151515151515152,
STX17,STX17,Messenger RNA,0.0,0,1,0.051269420234937475,0.24089635854341737,0.030303030303030304,0.0
ZC2HC1C,ZC2HC1C,Messenger RNA,0.0,33,0,,,,
DIRAS2,DIRAS2,Messenger RNA,0.0,0,1,0.0,0.2788586251621271,0.015151515151515152,
BZW1,BZW1,Messenger RNA,0.0,0,1,0.0,0.19230769230769232,0.015151515151515152,
MID2,MID2,Messenger RNA,0.0,0,1,0.0,0.2591922845087402,0.015151515151515152,
FYN,FYN,Messenger RNA,0.0,0,1,0.0,0.27741935483870966,0.015151515151515152,
RAB6B,RAB6B,Messenger RNA,0.0,0,1,0.0,0.31710914454277284,0.015151515151515152,
PMEPA1,PMEPA1,Messenger RNA,0.0,0,1,0.0,0.3109182935647144,0.015151515151515152,
SLC25A12,SLC25A12,Messenger RNA,0.0,0,1,0.0,0.3364632237871675,0.015151515151515152,
SLC38A7,SLC38A7,Messenger RNA,0.0,13,0,,,,
ZNF37A,ZNF37A,Messenger RNA,0.0,0,1,0.0,0.2203997949769349,0.015151515151515152,
BCL2,BCL2,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
GPCPD1,GPCPD1,Messenger RNA,0.0,0,1,0.0,0.2392877017250974,0.015151515151515152,
TNS3,TNS3,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
PLEKHA3,PLEKHA3,Messenger RNA,0.0,0,1,0.0,0.21695257315842584,0.015151515151515152,
RILPL1,RILPL1,Messenger RNA,0.0,14,0,,,,
RFTN1,RFTN1,Messenger RNA,0.0,0,1,0.0,0.27044025157232704,0.015151515151515152,
ANO6,ANO6,Messenger RNA,0.0,0,1,0.0,0.36348267117497884,0.015151515151515152,
ASB14,ASB14,Messenger RNA,0.0,0,1,0.0,0.20752895752895753,0.015151515151515152,
GIT2,GIT2,Messenger RNA,0.0,0,1,0.0,0.36348267117497884,0.015151515151515152,
MYRIP,MYRIP,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
CYB561D1,CYB561D1,Messenger RNA,1.0,34,0,,,,
NOL4L,NOL4L,Messenger RNA,0.0,35,0,,,,
USP31,USP31,Messenger RNA,0.0,0,1,0.0,0.3004891684136967,0.015151515151515152,
RBM33,RBM33,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
RPS6KA3,RPS6KA3,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
CDC42BPB,CDC42BPB,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
SLC25A26,SLC25A26,Messenger RNA,0.0,0,1,0.001048972836434369,0.3225806451612903,0.030303030303030304,1.0
MINDY2,MINDY2,Messenger RNA,0.0,1,0,,,,
ALX4,ALX4,Messenger RNA,0.0,8,0,,,,
ENTPD4,ENTPD4,Messenger RNA,0.0,0,1,0.0,0.3109182935647144,0.015151515151515152,
RBFOX2,RBFOX2,Messenger RNA,0.0,0,1,0.0,0.3006993006993007,0.015151515151515152,
SENP5,SENP5,Messenger RNA,0.0,6,0,,,,
HS3ST5,HS3ST5,Messenger RNA,0.0,36,0,,,,
RPAP2,RPAP2,Messenger RNA,0.0,11,0,,,,
AFF3,AFF3,Messenger RNA,0.0,0,1,0.009199929931268492,0.3426294820717131,0.030303030303030304,1.0
SETD7,SETD7,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
GOLT1A,GOLT1A,Messenger RNA,0.0,0,1,0.0,0.2526439482961222,0.015151515151515152,
NEGR1,NEGR1,Messenger RNA,0.0,0,1,0.0,0.3448275862068966,0.015151515151515152,
ETV6,ETV6,Messenger RNA,0.0,0,1,0.0,0.24062674874090656,0.015151515151515152,
ZBTB37,ZBTB37,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
RCOR3,RCOR3,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
CEP41,CEP41,Messenger RNA,0.0,14,0,,,,
PAWR,PAWR,Messenger RNA,0.0,0,1,0.0,0.19230769230769232,0.015151515151515152,
CHIC1,CHIC1,Messenger RNA,0.0,0,1,0.0,0.2649414664202095,0.015151515151515152,
DALRD3,DALRD3,Messenger RNA,0.0,0,1,0.0,0.2649414664202095,0.015151515151515152,
MAP3K7,MAP3K7,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
MSRB3,MSRB3,Messenger RNA,0.0,0,1,0.0,0.32950191570881227,0.015151515151515152,
SPRY2,SPRY2,Messenger RNA,0.0,0,1,0.0,0.3325599381283836,0.015151515151515152,
VRK3,VRK3,Messenger RNA,0.0,0,1,0.0,0.24627720504009165,0.015151515151515152,
