node_a,node_b,association,is_association_of_interest
hsa-miR-200b-3p,hsa-miR-128-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-142-5p,0.0,0
hsa-miR-200b-3p,hsa-let-7i-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-532-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-378a-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-421,0.0,0
hsa-miR-200b-3p,hsa-let-7d-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-98-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-185-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-449a,0.0,0
hsa-miR-200b-3p,hsa-miR-23a-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-340-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-134-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-92b-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-125b-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-19b-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-196a-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-429,0.0,0
hsa-miR-200b-3p,hsa-miR-301a-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-339-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-223-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-454-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-452-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-320b,0.0,0
hsa-miR-200b-3p,hsa-miR-378c,0.0,0
hsa-miR-200b-3p,hsa-miR-30c-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-150-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-135b-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-195-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-423-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-15a-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-199a-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-338-3p,0.0,0
hsa-miR-130b-3p,hsa-miR-449a,0.0,0
hsa-miR-130b-3p,hsa-miR-23a-3p,0.0,0
hsa-miR-130b-3p,hsa-miR-340-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-134-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-92b-3p,0.0,0
hsa-miR-130b-3p,hsa-miR-125b-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-140-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-196a-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-423-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-339-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-223-3p,0.0,0
hsa-miR-130b-3p,hsa-miR-454-3p,0.0,0
hsa-miR-130b-3p,hsa-miR-452-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-320b,0.0,0
hsa-miR-130b-3p,hsa-miR-378c,0.0,0
hsa-miR-130b-3p,hsa-miR-150-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-135b-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-19b-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-16-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-379-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-26a-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-182-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-590-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-33b-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-22-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-760,0.0,0
hsa-miR-200b-3p,hsa-miR-32-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-9-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-299-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-30e-5p,0.0,0
hsa-miR-130b-3p,hsa-let-7f-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-374b-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-200a-3p,0.0,0
hsa-miR-130b-3p,hsa-miR-20b-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-708-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-143-3p,0.0,0
hsa-miR-130b-3p,hsa-miR-26b-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-186-5p,0.0,0
hsa-miR-130b-3p,hsa-miR-107,0.0,0
hsa-miR-130b-3p,hsa-miR-146b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-340-5p,0.0,0
hsa-miR-9-5p,hsa-miR-134-5p,0.0,0
hsa-miR-9-5p,hsa-miR-92b-3p,0.0,0
hsa-miR-9-5p,hsa-miR-125b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-19b-3p,0.0,0
hsa-miR-9-5p,hsa-miR-196a-5p,0.0,0
hsa-miR-9-5p,hsa-miR-429,0.0,0
hsa-miR-9-5p,hsa-miR-423-5p,0.0,0
hsa-miR-9-5p,hsa-miR-339-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-338-3p,0.0,0
hsa-miR-9-5p,hsa-miR-454-3p,0.0,0
hsa-miR-9-5p,hsa-miR-452-5p,0.0,0
hsa-miR-9-5p,hsa-miR-320b,0.0,0
hsa-miR-9-5p,hsa-miR-378c,0.0,0
hsa-miR-9-5p,hsa-miR-30c-5p,0.0,0
hsa-miR-9-5p,hsa-miR-150-5p,0.0,0
hsa-miR-9-5p,hsa-miR-135b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-195-5p,0.0,0
hsa-miR-9-5p,hsa-miR-301a-3p,0.0,0
hsa-miR-9-5p,hsa-miR-193a-3p,0.0,0
hsa-miR-9-5p,hsa-miR-223-3p,0.0,0
hsa-miR-32-5p,hsa-miR-182-5p,0.0,0
hsa-miR-32-5p,hsa-miR-590-5p,0.0,0
hsa-miR-32-5p,hsa-miR-33b-5p,0.0,0
hsa-miR-32-5p,hsa-miR-22-3p,0.0,0
hsa-miR-32-5p,hsa-miR-760,0.0,0
hsa-miR-9-5p,hsa-miR-146b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-30e-5p,0.0,0
hsa-miR-9-5p,hsa-let-7f-5p,0.0,0
hsa-miR-9-5p,hsa-miR-374b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-200a-3p,0.0,0
hsa-miR-9-5p,hsa-miR-23a-3p,0.0,0
hsa-miR-9-5p,hsa-miR-708-5p,0.0,0
hsa-miR-9-5p,hsa-miR-143-3p,0.0,0
hsa-miR-9-5p,hsa-miR-26b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-186-5p,0.0,0
hsa-miR-9-5p,hsa-miR-107,0.0,0
hsa-miR-9-5p,hsa-miR-299-5p,0.0,0
hsa-miR-9-5p,hsa-miR-15a-5p,0.0,0
hsa-miR-9-5p,hsa-miR-199a-5p,0.0,0
hsa-miR-9-5p,hsa-miR-338-3p,0.0,0
hsa-miR-9-5p,hsa-miR-449a,0.0,0
hsa-miR-9-5p,hsa-miR-20b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-182-5p,0.0,0
hsa-miR-9-5p,hsa-miR-590-5p,0.0,0
hsa-miR-9-5p,hsa-miR-33b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-22-3p,0.0,0
hsa-miR-9-5p,hsa-miR-760,0.0,0
hsa-miR-9-5p,hsa-miR-32-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-146b-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-30e-5p,0.0,0
hsa-miR-200b-3p,hsa-let-7f-5p,0.0,0
hsa-miR-9-5p,hsa-miR-212-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-200a-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-20b-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-708-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-143-3p,0.0,0
hsa-miR-200b-3p,hsa-miR-26b-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-186-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-107,0.0,0
hsa-miR-200b-3p,hsa-miR-299-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-15a-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-199a-5p,0.0,0
hsa-miR-200b-3p,hsa-miR-374b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-374c-5p,0.0,0
hsa-miR-9-5p,hsa-miR-502-3p,0.0,0
hsa-miR-9-5p,hsa-miR-222-3p,0.0,0
hsa-miR-9-5p,hsa-miR-23b-3p,0.0,0
hsa-miR-9-5p,hsa-miR-363-3p,0.0,0
hsa-miR-9-5p,hsa-miR-27a-3p,0.0,0
hsa-miR-9-5p,hsa-miR-1271-5p,0.0,0
hsa-miR-9-5p,hsa-miR-185-5p,0.0,0
hsa-miR-9-5p,hsa-let-7b-5p,0.0,0
hsa-miR-9-5p,hsa-miR-17-5p,0.0,0
hsa-miR-9-5p,hsa-miR-26a-5p,0.0,0
hsa-miR-9-5p,hsa-miR-142-5p,0.0,0
hsa-miR-9-5p,hsa-let-7i-5p,0.0,0
hsa-miR-9-5p,hsa-miR-532-3p,0.0,0
hsa-miR-9-5p,hsa-miR-378a-3p,0.0,0
hsa-miR-9-5p,hsa-miR-421,0.0,0
hsa-miR-9-5p,hsa-let-7d-5p,0.0,0
hsa-miR-9-5p,hsa-miR-98-5p,0.0,0
hsa-miR-9-5p,hsa-miR-140-5p,0.0,0
hsa-miR-9-5p,hsa-miR-16-5p,0.0,0
hsa-miR-9-5p,hsa-miR-379-5p,0.0,0
hsa-miR-9-5p,hsa-miR-128-3p,0.0,0
hsa-miR-378c,hsa-miR-26b-5p,0.0,0
hsa-miR-378c,hsa-miR-186-5p,0.0,0
hsa-miR-378c,hsa-miR-107,0.0,0
hsa-miR-378c,hsa-miR-299-5p,0.0,0
hsa-miR-378c,hsa-miR-15a-5p,0.0,0
hsa-miR-378c,hsa-miR-199a-5p,0.0,0
hsa-miR-378c,hsa-miR-338-3p,0.0,0
hsa-miR-378c,hsa-miR-449a,0.0,0
hsa-miR-378c,hsa-miR-23a-3p,0.0,0
hsa-miR-532-3p,hsa-miR-19b-3p,0.0,0
hsa-miR-378c,hsa-miR-134-5p,0.0,0
hsa-miR-378c,hsa-miR-92b-3p,0.0,0
hsa-miR-378c,hsa-miR-125b-5p,0.0,0
hsa-miR-378c,hsa-miR-19b-3p,0.0,0
hsa-miR-378c,hsa-miR-196a-5p,0.0,0
hsa-miR-378c,hsa-miR-429,0.0,0
hsa-miR-378c,hsa-miR-423-5p,0.0,0
hsa-miR-378c,hsa-miR-339-5p,0.0,0
hsa-miR-378c,hsa-miR-223-3p,0.0,0
hsa-miR-378c,hsa-miR-340-5p,0.0,0
hsa-miR-320b,hsa-miR-23a-3p,0.0,0
hsa-miR-320b,hsa-miR-340-5p,0.0,0
hsa-miR-320b,hsa-miR-134-5p,0.0,0
hsa-miR-320b,hsa-miR-92b-3p,0.0,0
hsa-miR-320b,hsa-miR-125b-5p,0.0,0
hsa-miR-320b,hsa-miR-19b-3p,0.0,0
hsa-miR-320b,hsa-miR-196a-5p,0.0,0
hsa-miR-320b,hsa-miR-429,0.0,0
hsa-miR-320b,hsa-miR-423-5p,0.0,0
hsa-miR-378c,hsa-miR-143-3p,0.0,0
hsa-miR-320b,hsa-miR-223-3p,0.0,0
hsa-miR-320b,hsa-miR-454-3p,0.0,0
hsa-miR-320b,hsa-miR-452-5p,0.0,0
hsa-miR-378c,hsa-miR-146b-5p,0.0,0
hsa-miR-378c,hsa-miR-30e-5p,0.0,0
hsa-miR-378c,hsa-let-7f-5p,0.0,0
hsa-miR-378c,hsa-miR-374b-5p,0.0,0
hsa-miR-378c,hsa-miR-200a-3p,0.0,0
hsa-miR-378c,hsa-miR-20b-5p,0.0,0
hsa-miR-378c,hsa-miR-708-5p,0.0,0
hsa-miR-320b,hsa-miR-339-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-92b-3p,0.0,0
hsa-miR-30c-5p,hsa-miR-125b-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-19b-3p,0.0,0
hsa-miR-30c-5p,hsa-miR-196a-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-423-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-339-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-223-3p,0.0,0
hsa-miR-30c-5p,hsa-miR-454-3p,0.0,0
hsa-miR-30c-5p,hsa-miR-452-5p,0.0,0
hsa-miR-378c,hsa-miR-454-3p,0.0,0
hsa-miR-30c-5p,hsa-miR-378c,0.0,0
hsa-miR-150-5p,hsa-miR-146b-5p,0.0,0
hsa-miR-150-5p,hsa-miR-30e-5p,0.0,0
hsa-miR-150-5p,hsa-let-7f-5p,0.0,0
hsa-miR-150-5p,hsa-miR-374b-5p,0.0,0
hsa-miR-150-5p,hsa-miR-200a-3p,0.0,0
hsa-miR-150-5p,hsa-miR-20b-5p,0.0,0
hsa-miR-150-5p,hsa-miR-708-5p,0.0,0
hsa-miR-150-5p,hsa-miR-143-3p,0.0,0
hsa-miR-150-5p,hsa-miR-26b-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-320b,0.0,0
hsa-miR-378c,hsa-miR-452-5p,0.0,0
hsa-miR-378c,hsa-miR-320b,0.0,0
hsa-miR-30c-5p,hsa-miR-146b-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-30e-5p,0.0,0
hsa-miR-30c-5p,hsa-let-7f-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-374b-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-200a-3p,0.0,0
hsa-miR-30c-5p,hsa-miR-20b-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-708-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-134-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-26b-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-186-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-107,0.0,0
hsa-miR-30c-5p,hsa-miR-299-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-15a-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-199a-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-338-3p,0.0,0
hsa-miR-30c-5p,hsa-miR-449a,0.0,0
hsa-miR-30c-5p,hsa-miR-23a-3p,0.0,0
hsa-miR-30c-5p,hsa-miR-340-5p,0.0,0
hsa-miR-30c-5p,hsa-miR-143-3p,0.0,0
hsa-miR-454-3p,hsa-miR-26b-5p,0.0,0
hsa-miR-454-3p,hsa-miR-186-5p,0.0,0
hsa-miR-454-3p,hsa-miR-107,0.0,0
hsa-miR-454-3p,hsa-miR-299-5p,0.0,0
hsa-miR-454-3p,hsa-miR-15a-5p,0.0,0
hsa-miR-454-3p,hsa-miR-199a-5p,0.0,0
hsa-miR-454-3p,hsa-miR-338-3p,0.0,0
hsa-miR-454-3p,hsa-miR-449a,0.0,0
hsa-miR-454-3p,hsa-miR-23a-3p,0.0,0
hsa-miR-320b,hsa-miR-449a,0.0,0
hsa-miR-454-3p,hsa-miR-134-5p,0.0,0
hsa-miR-454-3p,hsa-miR-92b-3p,0.0,0
hsa-miR-454-3p,hsa-miR-125b-5p,0.0,0
hsa-miR-454-3p,hsa-miR-19b-3p,0.0,0
hsa-miR-454-3p,hsa-miR-196a-5p,0.0,0
hsa-miR-454-3p,hsa-miR-429,0.0,0
hsa-miR-454-3p,hsa-miR-423-5p,0.0,0
hsa-miR-454-3p,hsa-miR-339-5p,0.0,0
hsa-miR-454-3p,hsa-miR-223-3p,0.0,0
hsa-miR-452-5p,hsa-miR-146b-5p,0.0,0
hsa-miR-454-3p,hsa-miR-340-5p,0.0,0
hsa-miR-223-3p,hsa-miR-199a-5p,0.0,0
hsa-miR-223-3p,hsa-miR-338-3p,0.0,0
hsa-miR-223-3p,hsa-miR-449a,0.0,0
hsa-miR-223-3p,hsa-miR-23a-3p,0.0,0
hsa-miR-223-3p,hsa-miR-340-5p,0.0,0
hsa-miR-223-3p,hsa-miR-134-5p,0.0,0
hsa-miR-223-3p,hsa-miR-92b-3p,0.0,0
hsa-miR-223-3p,hsa-miR-125b-5p,0.0,0
hsa-miR-223-3p,hsa-miR-19b-3p,0.0,0
hsa-miR-454-3p,hsa-miR-143-3p,0.0,0
hsa-miR-223-3p,hsa-miR-429,0.0,0
hsa-miR-223-3p,hsa-miR-423-5p,0.0,0
hsa-miR-223-3p,hsa-miR-339-5p,0.0,0
hsa-miR-454-3p,hsa-miR-146b-5p,0.0,0
hsa-miR-454-3p,hsa-miR-30e-5p,0.0,0
hsa-miR-454-3p,hsa-let-7f-5p,0.0,0
hsa-miR-454-3p,hsa-miR-374b-5p,0.0,0
hsa-miR-454-3p,hsa-miR-200a-3p,0.0,0
hsa-miR-454-3p,hsa-miR-20b-5p,0.0,0
hsa-miR-454-3p,hsa-miR-708-5p,0.0,0
hsa-miR-223-3p,hsa-miR-196a-5p,0.0,0
hsa-miR-452-5p,hsa-miR-429,0.0,0
hsa-miR-452-5p,hsa-miR-423-5p,0.0,0
hsa-miR-452-5p,hsa-miR-339-5p,0.0,0
hsa-miR-452-5p,hsa-miR-223-3p,0.0,0
hsa-miR-452-5p,hsa-miR-454-3p,0.0,0
hsa-miR-320b,hsa-miR-146b-5p,0.0,0
hsa-miR-320b,hsa-miR-30e-5p,0.0,0
hsa-miR-320b,hsa-let-7f-5p,0.0,0
hsa-miR-320b,hsa-miR-374b-5p,0.0,0
hsa-miR-452-5p,hsa-miR-30e-5p,0.0,0
hsa-miR-320b,hsa-miR-20b-5p,0.0,0
hsa-miR-320b,hsa-miR-708-5p,0.0,0
hsa-miR-320b,hsa-miR-143-3p,0.0,0
hsa-miR-320b,hsa-miR-26b-5p,0.0,0
hsa-miR-320b,hsa-miR-186-5p,0.0,0
hsa-miR-320b,hsa-miR-107,0.0,0
hsa-miR-320b,hsa-miR-299-5p,0.0,0
hsa-miR-320b,hsa-miR-15a-5p,0.0,0
hsa-miR-320b,hsa-miR-199a-5p,0.0,0
hsa-miR-320b,hsa-miR-338-3p,0.0,0
hsa-miR-320b,hsa-miR-200a-3p,0.0,0
hsa-miR-452-5p,hsa-let-7f-5p,0.0,0
hsa-miR-452-5p,hsa-miR-374b-5p,0.0,0
hsa-miR-452-5p,hsa-miR-200a-3p,0.0,0
hsa-miR-452-5p,hsa-miR-20b-5p,0.0,0
hsa-miR-452-5p,hsa-miR-708-5p,0.0,0
hsa-miR-452-5p,hsa-miR-143-3p,0.0,0
hsa-miR-452-5p,hsa-miR-26b-5p,0.0,0
hsa-miR-452-5p,hsa-miR-186-5p,0.0,0
hsa-miR-452-5p,hsa-miR-107,0.0,0
hsa-miR-452-5p,hsa-miR-196a-5p,0.0,0
hsa-miR-452-5p,hsa-miR-15a-5p,0.0,0
hsa-miR-452-5p,hsa-miR-199a-5p,0.0,0
hsa-miR-452-5p,hsa-miR-338-3p,0.0,0
hsa-miR-452-5p,hsa-miR-449a,0.0,0
hsa-miR-452-5p,hsa-miR-23a-3p,0.0,0
hsa-miR-452-5p,hsa-miR-340-5p,0.0,0
hsa-miR-452-5p,hsa-miR-134-5p,0.0,0
hsa-miR-452-5p,hsa-miR-92b-3p,0.0,0
hsa-miR-452-5p,hsa-miR-125b-5p,0.0,0
hsa-miR-452-5p,hsa-miR-19b-3p,0.0,0
hsa-miR-452-5p,hsa-miR-299-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-340-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-134-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-92b-3p,0.0,0
hsa-miR-301a-3p,hsa-miR-125b-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-19b-3p,0.0,0
hsa-miR-301a-3p,hsa-miR-196a-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-429,0.0,0
hsa-miR-301a-3p,hsa-miR-423-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-339-5p,0.0,0
hsa-miR-150-5p,hsa-miR-186-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-454-3p,0.0,0
hsa-miR-301a-3p,hsa-miR-452-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-320b,0.0,0
hsa-miR-301a-3p,hsa-miR-378c,0.0,0
hsa-miR-301a-3p,hsa-miR-30c-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-150-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-135b-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-195-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-146b-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-30e-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-223-3p,0.0,0
hsa-miR-195-5p,hsa-miR-378c,0.0,0
hsa-miR-195-5p,hsa-miR-30c-5p,0.0,0
hsa-miR-195-5p,hsa-miR-150-5p,0.0,0
hsa-miR-195-5p,hsa-miR-135b-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-146b-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-30e-5p,0.0,0
hsa-miR-301a-3p,hsa-let-7f-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-374b-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-200a-3p,0.0,0
hsa-miR-301a-3p,hsa-miR-23a-3p,0.0,0
hsa-miR-301a-3p,hsa-miR-708-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-143-3p,0.0,0
hsa-miR-301a-3p,hsa-miR-26b-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-186-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-107,0.0,0
hsa-miR-301a-3p,hsa-miR-299-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-15a-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-199a-5p,0.0,0
hsa-miR-301a-3p,hsa-miR-338-3p,0.0,0
hsa-miR-301a-3p,hsa-miR-449a,0.0,0
hsa-miR-301a-3p,hsa-miR-20b-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-423-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-339-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-223-3p,0.0,0
hsa-miR-193a-3p,hsa-miR-454-3p,0.0,0
hsa-miR-193a-3p,hsa-miR-452-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-320b,0.0,0
hsa-miR-193a-3p,hsa-miR-378c,0.0,0
hsa-miR-193a-3p,hsa-miR-30c-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-150-5p,0.0,0
hsa-miR-193a-3p,hsa-let-7f-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-195-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-301a-3p,0.0,0
hsa-miR-212-3p,hsa-miR-146b-5p,0.0,0
hsa-miR-212-3p,hsa-miR-30e-5p,0.0,0
hsa-miR-212-3p,hsa-let-7f-5p,0.0,0
hsa-miR-212-3p,hsa-miR-374b-5p,0.0,0
hsa-miR-212-3p,hsa-miR-200a-3p,0.0,0
hsa-miR-212-3p,hsa-miR-20b-5p,0.0,0
hsa-miR-212-3p,hsa-miR-708-5p,0.0,0
hsa-miR-212-3p,hsa-miR-143-3p,0.0,0
hsa-miR-193a-3p,hsa-miR-135b-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-374b-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-200a-3p,0.0,0
hsa-miR-193a-3p,hsa-miR-20b-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-708-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-143-3p,0.0,0
hsa-miR-193a-3p,hsa-miR-26b-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-186-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-107,0.0,0
hsa-miR-193a-3p,hsa-miR-299-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-429,0.0,0
hsa-miR-193a-3p,hsa-miR-199a-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-338-3p,0.0,0
hsa-miR-193a-3p,hsa-miR-449a,0.0,0
hsa-miR-193a-3p,hsa-miR-23a-3p,0.0,0
hsa-miR-193a-3p,hsa-miR-340-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-134-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-92b-3p,0.0,0
hsa-miR-193a-3p,hsa-miR-125b-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-19b-3p,0.0,0
hsa-miR-193a-3p,hsa-miR-196a-5p,0.0,0
hsa-miR-193a-3p,hsa-miR-15a-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-146b-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-30e-5p,0.0,0
hsa-miR-135b-5p,hsa-let-7f-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-374b-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-200a-3p,0.0,0
hsa-miR-135b-5p,hsa-miR-20b-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-708-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-143-3p,0.0,0
hsa-miR-135b-5p,hsa-miR-26b-5p,0.0,0
hsa-miR-195-5p,hsa-miR-320b,0.0,0
hsa-miR-135b-5p,hsa-miR-107,0.0,0
hsa-miR-135b-5p,hsa-miR-299-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-15a-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-199a-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-338-3p,0.0,0
hsa-miR-135b-5p,hsa-miR-449a,0.0,0
hsa-miR-135b-5p,hsa-miR-23a-3p,0.0,0
hsa-miR-135b-5p,hsa-miR-340-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-134-5p,0.0,0
hsa-miR-135b-5p,hsa-miR-92b-3p,0.0,0
hsa-miR-135b-5p,hsa-miR-186-5p,0.0,0
hsa-miR-150-5p,hsa-miR-107,0.0,0
hsa-miR-150-5p,hsa-miR-299-5p,0.0,0
hsa-miR-150-5p,hsa-miR-15a-5p,0.0,0
hsa-miR-150-5p,hsa-miR-199a-5p,0.0,0
hsa-miR-150-5p,hsa-miR-338-3p,0.0,0
hsa-miR-150-5p,hsa-miR-449a,0.0,0
hsa-miR-150-5p,hsa-miR-23a-3p,0.0,0
hsa-miR-150-5p,hsa-miR-340-5p,0.0,0
hsa-miR-150-5p,hsa-miR-134-5p,0.0,0
hsa-miR-150-5p,hsa-miR-30c-5p,0.0,0
hsa-miR-150-5p,hsa-miR-125b-5p,0.0,0
hsa-miR-150-5p,hsa-miR-19b-3p,0.0,0
hsa-miR-150-5p,hsa-miR-196a-5p,0.0,0
hsa-miR-150-5p,hsa-miR-429,0.0,0
hsa-miR-150-5p,hsa-miR-423-5p,0.0,0
hsa-miR-150-5p,hsa-miR-339-5p,0.0,0
hsa-miR-150-5p,hsa-miR-223-3p,0.0,0
hsa-miR-150-5p,hsa-miR-454-3p,0.0,0
hsa-miR-150-5p,hsa-miR-452-5p,0.0,0
hsa-miR-150-5p,hsa-miR-320b,0.0,0
hsa-miR-150-5p,hsa-miR-92b-3p,0.0,0
hsa-miR-195-5p,hsa-miR-186-5p,0.0,0
hsa-miR-195-5p,hsa-miR-107,0.0,0
hsa-miR-195-5p,hsa-miR-299-5p,0.0,0
hsa-miR-195-5p,hsa-miR-15a-5p,0.0,0
hsa-miR-195-5p,hsa-miR-199a-5p,0.0,0
hsa-miR-195-5p,hsa-miR-338-3p,0.0,0
hsa-miR-195-5p,hsa-miR-449a,0.0,0
hsa-miR-195-5p,hsa-miR-23a-3p,0.0,0
hsa-miR-195-5p,hsa-miR-340-5p,0.0,0
