id,label,type,module_id,connected_component_id,is_in_largest_component,betweenness_centrality,closeness_centrality,degree_centrality,redundancy_coefficient
RXRG,RXRG,Messenger RNA,0.0,0,1,0.0198265854117932,0.6477987421383647,0.2307692307692307,1.0
KLF3,KLF3,Messenger RNA,1.0,0,1,0.0,0.5282051282051282,0.0769230769230769,
ESR1,ESR1,Messenger RNA,0.0,0,1,0.0,0.5282051282051282,0.0769230769230769,
PAPLN,PAPLN,Messenger RNA,0.0,0,1,0.0289394828081275,0.6912751677852349,0.3076923076923077,1.0
DIAPH2,DIAPH2,Messenger RNA,1.0,0,1,0.0,0.5282051282051282,0.0769230769230769,
TARDBP,TARDBP,Messenger RNA,0.0,0,1,0.0,0.5282051282051282,0.0769230769230769,
ZEB1,ZEB1,Messenger RNA,3.0,0,1,0.0,0.5282051282051282,0.0769230769230769,
SMARCD1,SMARCD1,Messenger RNA,0.0,0,1,0.0198265854117932,0.6477987421383647,0.2307692307692307,1.0
CCDC50,CCDC50,Messenger RNA,1.0,0,1,0.1526771243276229,0.8512396694214877,0.7692307692307693,1.0
IGF1R,IGF1R,Messenger RNA,0.0,0,1,0.0,0.5282051282051282,0.0769230769230769,
LASP1,LASP1,Messenger RNA,0.0,0,1,0.0069544141670783,0.6319018404907976,0.1538461538461538,1.0
SCN1B,SCN1B,Messenger RNA,0.0,0,1,0.0182374265627883,0.6319018404907976,0.2307692307692307,1.0
CD200R1,CD200R1,Messenger RNA,1.0,0,1,0.213343054546451,0.8803418803418803,0.8461538461538463,0.8909090909090909
IGF1,IGF1,Messenger RNA,0.0,0,1,0.0,0.5282051282051282,0.0769230769230769,
GPX7,GPX7,Messenger RNA,0.0,0,1,0.0,0.5282051282051282,0.0769230769230769,
B4GALT5,B4GALT5,Messenger RNA,1.0,0,1,0.0608627656080961,0.7202797202797203,0.3846153846153846,0.8
MMP2,MMP2,Messenger RNA,0.0,0,1,0.0048732834414444,0.5953757225433526,0.2307692307692307,1.0
ICOS,ICOS,Messenger RNA,0.0,0,1,0.0167313213944519,0.6167664670658682,0.2307692307692307,1.0
HAS2,HAS2,Messenger RNA,0.0,0,1,0.0266068409403887,0.639751552795031,0.3076923076923077,1.0
TP53INP2,TP53INP2,Messenger RNA,0.0,0,1,0.0048732834414444,0.5953757225433526,0.2307692307692307,1.0
AFF1,AFF1,Messenger RNA,0.0,0,1,0.050955685463598,0.6912751677852349,0.4615384615384615,1.0
GAN,GAN,Messenger RNA,0.0,0,1,0.0305705260798632,0.6645161290322581,0.3076923076923077,1.0
CHST1,CHST1,Messenger RNA,1.0,0,1,0.0749250086302564,0.7304964539007093,0.5384615384615385,1.0
PTPRQ,PTPRQ,Messenger RNA,0.0,0,1,0.0058674970439914,0.5754189944134078,0.1538461538461538,1.0
IL6ST,IL6ST,Messenger RNA,1.0,0,1,0.0143358810241014,0.5953757225433526,0.2307692307692307,0.6666666666666666
DCUN1D5,DCUN1D5,Messenger RNA,1.0,0,1,0.0024596621441586,0.5885714285714285,0.1538461538461538,1.0
PRDM16,PRDM16,Messenger RNA,0.0,0,1,0.0117644501133991,0.5508021390374331,0.2307692307692307,1.0
SLC35B4,SLC35B4,Messenger RNA,0.0,0,1,0.001588952394884,0.5073891625615764,0.1538461538461538,1.0
ETS1,ETS1,Messenger RNA,0.0,0,1,0.001588952394884,0.5073891625615764,0.1538461538461538,1.0
ORAI3,ORAI3,Messenger RNA,0.0,0,1,0.0,0.4497816593886463,0.0769230769230769,
ERBB3,ERBB3,Messenger RNA,0.0,0,1,0.0253146080783326,0.6242424242424243,0.3076923076923077,1.0
TNS1,TNS1,Messenger RNA,0.0,0,1,0.0,0.4497816593886463,0.0769230769230769,
CELF2,CELF2,Messenger RNA,1.0,0,1,0.0,0.4497816593886463,0.0769230769230769,
SSTR1,SSTR1,Messenger RNA,0.0,0,1,0.0,0.4497816593886463,0.0769230769230769,
AXL,AXL,Messenger RNA,1.0,0,1,0.0,0.4975845410628019,0.0769230769230769,
RASGRF2,RASGRF2,Messenger RNA,0.0,0,1,0.0009216515787229,0.5392670157068062,0.1538461538461538,1.0
ANKRD44,ANKRD44,Messenger RNA,1.0,0,1,0.0,0.5228426395939086,0.0769230769230769,
PRKACB,PRKACB,Messenger RNA,0.0,0,1,0.0,0.5228426395939086,0.0769230769230769,
WIPF1,WIPF1,Messenger RNA,3.0,0,1,0.0,0.4790697674418605,0.0769230769230769,
SLC46A3,SLC46A3,Messenger RNA,0.0,0,1,0.0,0.4790697674418605,0.0769230769230769,
MSN,MSN,Messenger RNA,1.0,0,1,0.0,0.5024390243902439,0.0769230769230769,
RXRA,RXRA,Messenger RNA,2.0,0,1,0.0,0.5024390243902439,0.0769230769230769,
ELFN2,ELFN2,Messenger RNA,1.0,0,1,0.0,0.4238683127572016,0.0769230769230769,
NOVA1,NOVA1,Messenger RNA,0.0,0,1,0.0,0.5024390243902439,0.0769230769230769,
SESN3,SESN3,Messenger RNA,2.0,0,1,0.0,0.4618834080717489,0.0769230769230769,
KEGG:05202,Transcriptional misregulation in cancer,Pathway,0.0,0,1,0.3035932918024482,0.5072463768115942,0.3695652173913043,0.2279411764705882
KEGG:05200,Pathways in cancer,Pathway,4.0,0,1,0.2663653223072852,0.5555555555555556,0.3913043478260869,0.5098039215686274
KEGG:04211,Longevity regulating pathway,Pathway,0.0,0,1,0.0699025097200689,0.4605263157894737,0.1521739130434782,0.5714285714285714
KEGG:04020,Calcium signaling pathway,Pathway,0.0,0,1,0.1543178516268265,0.4069767441860465,0.2391304347826087,0.3090909090909091
KEGG:01521,EGFR tyrosine kinase inhibitor resistance,Pathway,0.0,0,1,0.0539018676339985,0.4666666666666667,0.1304347826086956,0.6
KEGG:01522,Endocrine resistance,Pathway,0.0,0,1,0.0202172866946093,0.4545454545454545,0.1304347826086956,1.0
KEGG:04010,MAPK signaling pathway,Pathway,0.0,0,1,0.1314489535014234,0.5,0.2391304347826087,0.5818181818181818
KEGG:04068,FoxO signaling pathway,Pathway,0.0,0,1,0.0774636219488896,0.4430379746835443,0.1521739130434782,0.4761904761904761
KEGG:05205,Proteoglycans in cancer,Pathway,0.0,0,1,0.097448331086164,0.4729729729729729,0.1956521739130434,0.5277777777777778
KEGG:04659,Th17 cell differentiation,Pathway,0.0,0,1,0.0429949675158784,0.3763440860215054,0.1304347826086956,0.6666666666666666
KEGG:04014,Ras signaling pathway,Pathway,0.0,0,1,0.0779075999728798,0.4729729729729729,0.1956521739130434,0.7222222222222222
KEGG:04115,p53 signaling pathway,Pathway,0.0,0,1,0.0547963834539804,0.4216867469879518,0.108695652173913,0.4
KEGG:05214,Glioma,Pathway,0.0,0,1,0.0195384173668695,0.4487179487179487,0.108695652173913,1.0
