accession_id,0961f723-1c0b-4a2a-8a86-861bf407085b,5359d1b9-dfba-4f3e-b0c4-7fbf51dfb72c,f83b6eb6-444b-4fe0-9f53-3f152537500d,95434759-f95d-4e7a-bc24-c8d8a2dc6d2c,e6a87bcc-c44d-4a20-8f52-e9c4f2923246,6ede932d-8018-4760-8001-179f8bfd3861,5cc5f8c9-a224-4d70-b406-89f0d35cd711,f9b78f39-e96f-4ca4-9149-5c19c68b0d5e,22a58527-ff76-4eb6-a212-a7600e6d8963,a8ae4c3f-e77d-4664-b9ae-278d0b6e4e81,e4617ffc-d0b4-4ebd-88fc-0b5e9d2eefbf,5cf76542-49f0-4d0c-8427-437c55f51f61,bf63f154-6eb1-4a9e-a683-3aa4cdbb7125,4d85e3a8-263a-4f3a-8b40-0aa1f20944d3,0a4647df-3e2f-445a-88a5-01c2e6a811c8,e70cc642-063e-4ea4-8fcc-9f5cfe3ce9a9,080fe4c3-1515-46fa-95b9-46e630d31b6c,1ffe7970-0f26-4dbb-a868-82f62c81ceca,f697950a-6bbf-430c-98f2-ee7e61840a5f,597d6fb5-0322-4689-99c7-50fa624944b9,448acb1c-e015-4b7d-9afa-2f7a711ec5a4,acd05696-1ab3-4e43-8520-2a141acb9e25,e0aeb03a-23d3-4013-b7e1-c120e03f10df,cd88f5a8-72ec-466b-9c0c-cd829a3d3624,f6bfc040-7f92-4499-b5b3-68615c2e7b33,003bb8e8-01b8-4c6a-82b6-d0b003d5143b,809f13dc-caad-4bde-9b5e-606e5d229d42,841108cf-9214-42f6-bd8d-1cd80c14e943,8f45a07f-25c0-4820-b3b9-e2e0bbc54940,2f539f92-b73d-4e77-ba07-f94b1fb254f6,c37cdc8b-c959-47cf-8475-85b3dc948a60,ed578987-fae3-426c-9435-c72ab01d4b82,d8f4fee7-bb7b-48d1-8d15-7ee33cc5f339,efa0d6a5-c470-4963-b530-641084d80e4b,2355503e-8013-4092-9733-eabd4ca15ce6,0983589f-38ab-4ffe-aa77-0936d573b23a,ae89d22f-6bff-493e-8ec8-59987ccc1785,e7b54d74-6e25-460a-bee5-d07b4d410773,97911982-e3ec-49cd-b7e3-3fd0b5e7cd43,f7361347-012a-4bcc-8fac-5e649cb43430,c0f81986-03c5-494e-9a43-27e1d6ae140d,44877412-0b2c-4dbf-a414-94ef673887f6,e6c86b12-3456-4c01-b1f3-bb0c385e7c63,bcb36504-3626-47e9-bf05-de36428737c4,dab318b3-2e82-4f0b-92db-3a4b7e98bcec,a9a3d49c-6d6d-4989-b3ec-c0679684621a,8eb51180-16da-4fd3-9054-92d6f9f88da1,7d31346d-1d85-4ffd-ab8d-0f8cec91f81b,9042f38b-948f-4f8d-a1e1-8f7050550500,4af362e9-6809-4f30-a59c-49627ab987c2,9829840b-4803-4e25-8325-a74a2ca16dc2,d0f845cb-f147-4d1b-9759-b842c3894b95,807ab4ca-7f1c-4df0-a657-00f77d5b8eb1,563757fe-ab75-4fed-bda6-014e6e2ddb53,6874f5d8-0d77-46df-89a7-51e7b1351075,f4c820c4-0ed2-4e06-9bc4-24f0259fa80a,d883c427-a678-4ff1-b7de-49ba0d305b2f,2a86ab10-4cd3-47d3-8f09-f92165a6da71,60f0ab3d-cce7-44c8-b56e-dc96f5c44a9b,989c8235-bae1-4452-a4cd-156b600f8233,a473ce1d-15e1-4ca2-bcba-fa36367a7f0d,59cab2cc-e8c4-42c3-a47c-1056cc7fd1af,dc77fc58-c2e0-40b8-940d-b5e7ad227d92,d3beada8-7594-46d9-8e60-7c5637ba157c,90825e80-0e8b-4430-89d2-207cf4be6619,0563f81d-6fe3-4648-be83-ffcfb27df35f,dafd5e8a-1a86-42fb-88e2-92fd09d596da,813b35dc-d0ed-43f0-93f7-abb9bb6f197a,187a4656-8ce6-4df5-82fa-93a0a6bf9248,4cb946b2-4aec-4300-9c26-0fc36d0b95d0,5338c9ca-40ab-4fa9-9b55-dccb572321ca,fe9a6609-5a92-436b-8d60-140e4cd7dc9b,244aedc7-2e00-4543-a9de-c1e4ae0c92bf,c4393731-c0be-451e-a40d-b73b3754de1a,f084f7fb-d15c-43bb-bb99-f056b771fa62,193602bb-7069-4a72-8131-804a0bd923f5,a3ee5904-e876-4ee4-a9b0-ff5d0b3d275f,0bc59ba8-158b-4309-b4d5-bb541f892fbf,3f7848d9-ee82-4648-92d8-e0188275abf4,5fab925b-4cc8-4126-8fb9-8f7655f7bde1,54f6fcc7-e68d-42dc-b1c9-90fa90b083b6,8a37c9f4-a187-4536-9c29-41a3aecba27d,8dbb8398-24b8-4204-bd68-97b22c3353a0,5a79be00-de6f-44ab-a0ac-29ec7bbd2087,118c6c30-50e6-47e2-8a1e-2f0af7b992ef,740e84ea-f42a-4e1c-99bd-39f35627be12,d2d4e49b-9070-4123-a0a1-26c1ae412f90
MIMAT0004808,237.028322,194.941238,166.19708,108.121681,64.897841,310.875493,135.412968,95.959093,363.48026600000003,63.738507999999996,145.344828,161.084768,44.45962,237.250074,262.925901,334.878474,355.157468,66.748625,81.762955,223.312581,80.78425,345.683505,275.371368,201.660194,316.96479,63.490601,109.46272000000002,121.335439,152.969947,236.030214,134.286629,205.387863,90.364344,503.493243,191.249724,58.815760999999995,106.391498,311.447313,361.863945,247.991656,474.184107,141.05848,281.675659,195.507098,265.267761,205.40743500000002,111.91875600000002,138.13197399999999,200.67603,58.257626,72.38072199999999,265.852749,145.505934,64.830489,167.64290599999998,197.24957700000002,186.65992400000002,78.37877,685.7934750000001,212.791903,203.257636,228.282815,194.88912100000002,100.13695700000001,194.649306,158.768757,145.137678,426.452543,349.402381,115.709492,175.44378899999998,222.710098,64.246381,147.917198,52.583252,111.461944,436.02140699999995,277.132843,387.192087,224.904208,81.17105199999999,280.676726,162.786713,167.408995,186.693609,238.31226400000003,229.96504099999999
MIMAT0004809,59.25708,103.630473,476.91336,6.975592,82.076679,91.055249,40.458752,92.53198400000001,39.568737,28.972049,63.473375000000004,29.936106000000002,49.61436,80.791136,87.964179,46.161192,44.249127,83.148073,14.581928000000001,140.511288,25.098018,59.779852999999996,56.442578,36.216525,54.649102,26.845019,56.159134,18.605655,22.978317,64.555271,60.530716,17.667773,87.449365,133.155238,87.448758,25.069012,58.575095000000005,21.973277,13.206714,224.040008,118.382515,81.272104,16.170782,63.915782,61.798644,66.148155,43.045674,5.621651,38.17739,37.531355,81.154144,121.67876,28.874719000000002,13.950866,79.504469,91.966573,122.576217,97.413613,56.811294000000004,62.219854,4.367105,108.196542,26.304052,59.311889,70.574603,89.39682400000001,90.887185,10.507913,83.15297,37.435425,97.538021,19.727235,46.910056,30.04568,134.205012,56.16637,77.300195,35.831317999999996,83.08843,9.955846000000001,23.821939,9.029815,97.425382,62.439029999999995,79.227121,56.885271,53.526347
MIMAT0004810,157.780898,107.978606,96.948296,61.908381999999996,148.88327800000002,168.314246,51.192708,504.927614,111.344589,130.374223,164.66281,75.553033,113.404253,97.73757,118.896639,91.483091,136.240735,118.536355,147.902414,140.511286,70.58817800000001,72.25565,156.499876,68.729088,88.804791,25.566684000000002,199.888443,368.259026,94.539365,113.9804,102.24095799999999,53.371397,110.76919600000001,92.13866800000001,170.631725,52.066411,106.391498,254.125723,187.53533,124.917045,52.323764,98.087022,207.594131,170.128771,64.713672,134.907423,65.64465600000001,244.94332700000004,61.671170000000004,92.98813399999999,141.471414,148.264034,258.173953,211.314562,102.88813400000001,111.941215,121.716033,90.695434,205.433697,340.964804,324.039336,190.23567899999998,91.466366,184.097942,256.686657,115.858282,193.751754,242.52570799999998,139.121315,187.177122,114.677291,59.181705,142.769734,54.313346,122.432645,157.178757,125.612817,93.497345,132.110602,306.672719,69.701229,129.80357999999998,122.090033,142.976331,133.35258,119.829329,247.807156
MIMAT0004811,1.427881,2.898754,0.602163,,1.272507,0.91975,,1.14237,,,,,,0.394103,,,,0.28771,,1.881848,,9.356846,0.855191,1.646206,0.683114,,,1.328975,,1.5130139999999999,2.0346450000000003,,,1.188886,,,1.19541,,,1.105461,3.2702350000000004,0.934162,0.138212,,,2.611111,,,,0.560169,,1.022511,,1.641278,1.079246,0.416138,,,0.507244,1.244397,0.37432299999999996,,,0.770284,1.1383,,,0.6903,,,0.934869,,,,1.569649,0.435398,,1.679593,,2.121737,,3.38618,,,0.784427,,
MIMAT0004813,0.713941,2.898754,0.602163,1.743898,0.636253,,,1.14237,0.460102,,0.919904,0.712764,1.933027,3.546928,,0.839294,1.164451,1.726258,0.520783,0.627283,0.784313,0.519825,0.855191,1.646206,,1.278334,0.95185,0.132898,1.313047,0.504338,6.612599,0.368079,0.97166,,,,,0.95536,2.641344,0.368487,,1.868324,,,2.332024,,1.076142,,0.978907,1.120339,,,0.566171,,,2.080691,1.290276,,0.507244,1.244397,1.372519,7.133838,0.597819,,1.992025,1.430349,,0.4602,,,0.934869,0.519138,,1.155603,,1.741593,1.207816,2.239458,0.830884,0.6528430000000001,,1.128727,,1.809827,0.784427,1.682996,
MIMAT0004814,19.990338,55.076334,5.41947,22.670675,10.816306,11.95675,0.825689,20.562663,13.342948,3.621506,11.958752,3.5638199999999998,14.819873000000001,23.252083,7.733115,5.035765,12.808957,54.952534,3.6454820000000003,53.9463,18.039201000000002,6.237898,8.551906,38.274281,4.098684,25.140574,11.422197,7.309366,13.786991,7.060732,56.970086,25.765504,33.036428,7.133316,7.109657,1.928386,3.5862300000000005,11.464318,6.163133,18.055857,9.156658,17.749079000000002,10.365886,8.459442000000001,18.656194,13.925925999999999,4.842639,8.030929,12.725795,14.004235,20.836875,5.112554,7.3602229999999995,3.692876,5.3962319999999995,48.688185,13.332851999999999,10.07727,11.159361,18.665957,12.103124,45.180974,9.565109999999999,3.081137,46.954876,25.746285999999998,1.409104,13.575915000000002,12.792764,9.075254000000001,9.348690999999999,2.5956889999999997,7.138487,6.933618,18.835791,13.497345,7.246894,56.546299,6.647073,15.994641,1.764588,20.317082,8.632629000000001,40.721106,11.766404,22.888748,3.964915
MIMAT0004819,10.352139,6.522197,2.408653,4.359745,14.633826,4.59875,4.128444,5.711851,3.680814,7.967313,,3.563821,3.221711,6.699752,1.933278,7.55365,1.164451,6.041903,6.249397999999999,3.136413,2.352939,3.11895,7.696716,4.938617,1.366228,0.852223,1.903699,4.119825,4.595663,7.5650699999999995,5.086614,2.208472,5.8299579999999995,2.377772,2.843863,0.964193,2.39082,5.732159,17.608952000000002,5.527303,3.270235,8.407459,5.804897,13.159132,1.749018,,1.614213,7.227836,1.957814,5.041524,7.676743,1.022511,21.514495999999998,3.692877,9.713216000000001,5.409799,5.161104,3.35909,16.739042,,4.866204,7.133838,0.597819,0.770284,5.6915000000000004,4.291048,6.340967,2.147602,,9.075255,0.311623,9.863617,4.079135,6.933619,1.569649,3.047787,6.039079,1.119728,1.661768,5.059529,1.764588,3.38618,,3.619653,4.706562,4.712389,3.964914
MIMAT0004902,1.427881,2.898754,1.204327,2.615847,,,1.651378,,,12.31312,29.436927000000004,,,2.364619,1.933278,,1.164451,1.726258,2.603916,3.136413,2.352939,1.03965,2.565572,1.6462050000000001,2.049341,0.852223,0.95185,0.39869299999999996,1.313047,,4.577953,0.736157,,0.594443,,0.964193,,,,,2.616188,1.868324,0.138212,1.879876,2.91503,805.0927089999999,1.076142,3.2123720000000002,5.873444,3.9211850000000004,3.290033,4.090042,2.264684,2.461917,0.359749,8.322767,1.290276,2.239393,2.536219,,1.372519,2.377946,1.195639,0.770284,1.4228750000000001,12.157968,2.1136559999999998,0.3835,,1.134407,0.623246,0.519138,2.039568,,,0.435398,,1.119729,3.323537,2.1217379999999997,2.646882,0.376242,,,0.784427,4.712389,0.991229
MIMAT0004909,6.425466,22.465348000000002,9.634614,20.926777,41.992718999999994,16.5555,8.256888,35.413475,15.183353,5.794409,13.798559000000001,4.989351,7.087766,26.799011,12.566312,14.268005,11.644506999999999,8.343579,24.476808000000002,132.356613,19.607827,14.555095,5.131144000000001,25.516188,13.662275999999999,12.357230999999999,34.26659,11.030494000000001,20.352224,7.565071,25.433073,24.661266,6.801617,23.183278,17.774138,15.427086,38.253122999999995,15.285758,14.967609,17.68737,10.464753,4.67081,13.821181,5.639628,8.745091,15.666667,17.756341,19.274229,15.662519,21.28644,4.38671,5.112553,26.043864000000003,13.950866000000001,10.432714,26.632853,20.214322999999997,8.957574,10.144874,1.244397,13.35087,10.700757,10.16293,49.298193,58.337877,28.606983999999997,5.6364149999999995,41.49475399999999,22.387338,7.940848000000001,10.283561000000002,8.825343,5.098919,5.778016,17.266142,17.415928,7.246894,72.78236299999999,13.294148999999999,21.543799,15.881293,13.920964,14.798792,39.816193,25.101662,17.16656,6.938600999999999
MIMAT0004911,16.063665,55.801023,54.194699,41.853554,12.088813,40.469,18.990842999999998,13.708442,19.78437,26.799145,45.075295000000004,4.989351,8.376451,23.252082,46.398686999999995,15.946593,29.111266999999998,114.508419,23.956024,85.937708,33.725464,19.753344000000002,16.248621,65.43667500000001,6.1480239999999995,13.209453,18.085144,42.261411,45.956635,31.773297,41.710240999999996,9.570044,15.546555,25.561049,8.531588,7.713543,7.172461,41.080475,50.185511,32.058355999999996,30.740209999999998,7.473296,49.341614,20.678636,20.405212000000002,20.01852,19.370554,33.729901,15.662519,17.925422,23.030231,27.607785,13.021931,18.874701,27.700651,51.185016000000005,46.019842999999995,24.633328,16.231799000000002,26.132339,28.573356,45.180974,25.108414,30.811370999999998,22.19685,60.074664,54.250491000000004,27.535333,13.592314,13.612880999999998,23.37173,20.765511,20.395677,15.022839999999999,43.165356,29.171681,15.701603,13.436745,23.264761,36.232754,37.938643,48.911494000000005,38.230213,28.95723,8.628696999999999,45.104296,27.754403
MIMAT0004920,0.35697,2.174066,,,,,,,1.840407,,,,0.644342,,,0.839294,,0.8631300000000001,,1.254565,0.784313,,0.855191,0.823102,,1.7044450000000002,0.95185,,,0.504338,2.034646,0.736157,,,,,,,,,,,0.414635,,0.583006,,1.076142,0.803093,,0.560169,1.096678,,,,0.359749,0.832277,,,1.521732,,0.748647,,,,0.56915,0.715175,,0.920401,0.799548,,,,,,0.784825,,,0.559864,,0.163211,,,2.466466,,,1.346397,
MIMAT0004921,6.068496,13.044395,4.817306,16.567032,13.997573,13.79625,3.3027550000000003,5.711850999999999,17.023760000000003,2.897205,4.59952,1.425528,8.376451,16.158228,5.799835,4.196471,6.986705,13.522350000000001,10.936446,14.427499000000001,6.274504,2.599124,3.420762,18.519814,4.781796,10.226673,3.807399,5.581696,5.252187,3.0260279999999997,10.173229,21.348558,19.433192,14.266632,13.508346,0.964193,4.78164,3.82144,5.282686,5.527304,11.772846,13.07827,4.975625,3.759752,22.15423,6.092593,10.761419,4.818558,12.725797,12.323728,5.483388,6.135064,3.963197,4.513515,4.676734,23.303746999999998,4.30092,10.07727,3.550706,9.955176,28.698131,26.157406,1.793458,3.851421,17.359075,4.291048,8.454622,21.399327,11.993217,5.672034,6.232461,2.595689,1.019784,1.155603,18.835791999999998,16.109734,10.870339999999999,47.028604,18.279455,16.484271,0.882294,6.3961179999999995,6.166163,17.193356,11.766404999999999,21.542351,8.921058
MIMAT0004926,24.987924,46.380072000000006,25.290858999999998,93.298549,27.995146,49.666498000000004,42.935819,440.954884,48.770770999999996,20.280434,48.75491,18.531875,61.856866,91.037818,77.331148,40.28613,66.37369,232.18164199999998,38.537952,37.00967,65.097988,100.32619,12.827859,88.895107,35.521917,46.872256,67.581332,31.762508,51.865346,45.894764,72.22993100000001,39.016333,5.8299579999999995,71.333162,52.611449,31.818361000000003,17.931151,50.634073,29.935217,40.533555,41.859010000000005,22.419891,8.292709,45.117022,82.203855,20.018520000000002,55.959378,49.791758,68.523522,122.677117,24.126908,75.665782,14.720445,22.157254,13.670452,40.781557,74.405914,17.915147,29.927378,73.41942800000001,14.723388,39.236109,108.20531,79.33928,52.361802,25.746285,39.454903,7.209809,30.382816,14.747288,55.780528999999994,41.011883000000005,150.928004,68.180583,55.722550000000005,125.83008600000001,125.61281699999999,57.666027,45.698637,25.460855000000002,15.881291999999998,62.079972,51.795773000000004,82.347128,54.909886,48.806889,40.640373000000004
MIMAT0004927,39.266740999999996,47.10476,59.614169000000004,171.773962,76.98665299999999,101.172499,43.761509000000004,1184.637864,87.419304,32.593554,62.553470000000004,17.819111,72.810685,121.777863,95.697294,47.839782,72.195943,276.201211,68.743375,77.155752,111.372463,61.859154000000004,20.524574,57.617199,51.916647,65.195048,59.966531,69.239609,88.630657,84.728794,52.900794,85.762315,21.376513000000003,79.060921,68.252689,53.994796,35.862302,82.16094799999999,56.348643,68.907042,94.836821,57.918051,18.105745,113.732494,110.771153,46.129634,83.93906700000001,116.44846700000001,94.954024,156.847454,52.640524,81.80084599999999,27.742378000000002,49.648665,46.407585999999995,101.121617,125.156768,44.787867,44.130202,72.175032,82.600708,91.550921,71.140508,124.78605400000001,81.103877,137.31352,90.182634,44.255956,39.97739,45.376271,99.096137,52.952052,87.701407,79.736615,138.129134,148.470792,71.261116,86.778971,90.566388,90.74509499999999,36.174055,92.17935299999999,87.55951900000001,123.97314800000001,72.951706,105.355562,96.149177
MIMAT0004928,1.0709110000000002,1.449377,4.215144,2.615847,0.636253,,0.825689,1.14237,0.920204,,0.919904,,0.644342,,,0.839294,1.164451,0.575419,,,0.784313,1.03965,3.420762,1.6462050000000001,3.415569,,1.903699,,0.656523,2.017352,0.508661,,0.97166,3.5666580000000003,0.710966,0.964193,,1.91072,0.880448,0.736974,1.308094,,0.138212,,,,,1.606186,,,,,,0.41032,0.719497,1.664552,1.290276,,0.507244,1.244397,0.124774,1.188973,,0.770284,5.406925,0.715175,0.704552,0.4602,,,0.934869,1.038276,3.059352,5.778015,0.784825,0.435398,3.623448,,,1.632106,0.882294,0.376242,2.466466,0.904913,1.568854,0.336599,0.991229
MIMAT0004929,1.427881,0.724689,0.602163,1.743898,3.81752,1.8395,3.3027550000000003,9.138962,0.920203,,0.919904,1.425529,2.577369,1.182309,1.933279,0.839294,,3.4525150000000004,,0.627283,1.568626,21.832641,5.131144000000001,1.234654,,1.704446,4.759249,49.570776,0.656523,1.008676,2.034646,15.091222,0.97166,1.783329,,,3.5862300000000005,5.73216,1.760895,3.684869,,,34.691162999999996,,,1.740741,0.538071,,,,13.160131,1.022511,0.566171,,,0.416138,9.031932000000001,4.4787870000000005,0.507244,3.7331909999999997,0.6238710000000001,8.322811,4.184735,,3.130325,1.430349,2.1136559999999998,7.97681,0.799548,2.268814,0.623246,2.59569,1.019784,1.155603,4.708948,,1.207816,,1.661768,0.979263,,35.743015,1.233233,,,1.0097969999999998,2.973686
MIMAT0004945,45.692206,24.639413,17.462736,53.188892,43.265226999999996,42.308499,14.03671,46.837176,36.348027,66.63571300000001,24.837408,9.265936,39.949225,66.209322,16.432868,24.339538,9.315605999999999,38.840795,34.371688,42.655212000000006,9.411758,11.955972,13.683049,46.505311,36.888144000000004,11.931119,49.496186,64.056605,35.452262,17.651833,47.305516999999995,6.625415,82.591068,20.211062000000002,9.242553000000001,22.176435,20.321973,48.723354,64.272672,42.744476,17.005223,42.037296,58.601805000000006,49.816711999999995,30.899321999999998,60.05556,10.223348000000001,29.714436,51.882095,45.933897,36.190362,10.225106,28.874717999999998,14.361184999999999,35.974871,22.055331000000002,53.761498,7.837877000000001,165.361444,21.154751,41.050804,22.590487,7.173833,5.39199,42.401676,35.758729,22.545659,61.129977000000004,77.556134,30.628982999999998,71.361683,36.858781,21.41546,45.068521000000004,30.608161000000003,24.382299000000003,14.493786,15.676200999999999,15.786802,50.268865,55.584524,30.09938,19.731723,12.668789,16.472966,20.869152,6.9386
MIMAT0004946,31.413391,36.234431,22.280043,32.262114,31.176412,46.90724899999999,15.688088,66.25747,25.305588999999998,73.878725,25.757310999999998,5.702115,75.38805599999999,152.912008,31.899098000000002,17.625181,11.644506999999999,33.949734,42.183434,83.42857599999999,7.8431310000000005,6.757723,24.800527,27.573945,66.94515,25.992794999999997,75.196129,20.732014,54.491439,19.669184,62.56536199999999,3.680786,56.356257,11.294417000000001,9.242554,50.138025,39.448533,99.357426,139.991163,58.58941099999999,17.65927,53.24724,19.487865,45.117022,17.490182,61.796304000000006,15.065987,28.108251,38.177391,42.012711,49.350495,31.697828,53.22007,14.361184,54.681806,40.781557,76.12628199999999,11.196967,166.375933,46.042691999999995,73.242621,20.212541,7.173832,8.473127,53.784677,74.37815599999999,48.614076000000004,73.018493,132.724933,85.08050999999999,65.129223,57.105154999999996,19.375893,55.468948999999995,29.038513,26.559292,14.493786999999998,24.63403,17.44857,41.455492,45.879289,37.624226,22.198188,12.668788,26.670516,26.927938,6.938601
MIMAT0004947,2.141822,3.623443,15.054082000000001,285.99928700000004,2.545013,,,3.427111,38.648536,,,97.648732,0.644342,46.110063000000004,,,1.164451,8.343579,1.041566,,1.568626,0.519825,1.710381,10.700336,5.46491,0.426111,28.555492,7.840954999999999,3.282617,1.008676,41.710240000000006,,44.696341999999994,1.7833290000000002,,,,14.330397999999999,,0.736974,0.654047,,,21.618572999999998,6.413067,0.87037,19.908624999999997,,6.852352,,3.290033,,0.566171,0.41032,1.798744,22.47147,1.290276,16.795451,,2.488794,5.739625,1.188973,4.782555,,0.56915,,0.704552,0.0767,,2.268814,,1.038276,,3.466809,1.56965,0.870796,,1.679593,2.492653,1.305685,,,38.230211999999995,,7.844269,31.303728,10.903516
MIMAT0004949,8.567287,0.724689,3.612979,1.743898,2.545013,6.43825,9.082577,10.281331000000002,1.840408,6.51871,7.359232,0.712764,6.443423,5.517442,7.733114,2.517882,5.822253,4.603354,4.166264,8.781957,3.137252,0.519825,0.855191,2.880858,2.732456,2.556667,3.807399,0.531591,9.191327000000001,4.539041999999999,7.121258,0.368079,12.631576,3.5666580000000003,7.820622999999999,12.534507,4.78164,5.732158999999999,7.043581,2.579409,1.308094,2.802486,0.69106,3.759752,1.749018,34.814816,1.614213,12.046392999999998,4.894537,7.842371,4.386711,3.067532,1.698513,4.103196,9.353467,4.577522,7.311563999999999,1.119697,17.753529999999998,21.15475,2.620262,1.188973,1.793457,2.310853,3.130325,3.5758739999999998,2.818208,4.4486040000000004,21.587793,17.016101,2.181361,2.5956889999999997,14.276973,4.622412,3.9241230000000002,0.870796,2.415632,3.359185,7.477958,10.608691,8.822940000000001,3.38618,7.399396,1.809826,2.353281,1.682995,0.991229
MIMAT0004950,0.35697,0.724689,1.204327,0.871949,0.636253,,0.825689,1.14237,,2.172904,,1.425529,,1.182309,,,,1.150838,,0.627283,,,,1.646206,0.683114,,,,0.656523,0.504338,1.525984,,0.97166,,0.710966,,,,3.52179,0.368487,1.308094,,,,0.583006,0.87037,0.538071,3.212371,0.978907,0.560169,,,,1.230959,2.518241,,0.430092,1.119697,6.086925,,0.623872,,0.597819,0.770284,0.284575,,0.704552,0.3068,0.799548,1.134407,1.558115,0.519138,,,,,,,,2.284948,0.882294,,,,,,
MIMAT0004951,2.498793,9.420952999999999,4.215143,4.359745,2.545013,1.8395,4.128445,9.138961,5.061119,0.724301,4.59952,0.712764,1.933027,2.7587219999999997,23.199344,3.357177,8.151154,12.659223,6.249397,2.509131,4.705878,9.356847,1.710382,13.169645,2.049342,4.687226,25.699943,14.220036,2.626093,3.530366,7.629921,1.8403939999999999,1.94332,4.755544,1.421932,2.892579,7.172461,,1.760895,4.421843,5.232376,2.802486,9.260192,2.819814,13.992146,5.222221,3.7664969999999998,24.092786999999998,8.810166,1.120339,3.290033,3.067533,2.264684,0.82064,11.871708,2.080692,6.021288,2.239393,0.507244,8.710779,2.745038,3.5669190000000004,7.771652,4.621706,1.4228750000000001,2.145524,2.113655,0.997101,3.198191,6.8064409999999995,4.0511,1.557414,4.079136,5.778015,10.202721,1.306194,8.45471,8.397964,1.661769,2.121738,,19.564597,6.166163,2.714739,2.353281,4.712388,1.982458
MIMAT0004952,0.35697,1.449378,,,0.636253,,,,,,,,,0.394103,,,,0.28771,0.520783,,,,,,,,,,,,0.508661,,,,0.710966,,,,,0.368487,,0.934162,,,,,,,,,,,,,,0.416138,,,,,0.499097,2.377946,,,1.422875,,,0.0767,,,,,,,0.784825,,,0.559864,,0.326422,,,,,,0.336599,
MIMAT0004954,0.71394,2.898755,0.602163,,1.272506,,,,0.920204,,,,,0.788206,,,,1.150839,,1.254566,1.568626,,0.855191,2.880859,,0.426111,0.95185,0.132898,1.313046,0.504338,1.017322,,1.94332,,,,,,,0.736974,,,0.967483,,0.583006,,0.538071,,,0.560169,,,,,,2.080692,,,,,1.9963909999999998,3.5669190000000004,1.195639,0.770284,0.8537250000000001,0.715175,0.704552,1.380602,0.799548,,,,1.019784,,,1.306194,,1.6795930000000001,0.830884,0.816053,,1.128727,2.466466,3.619653,,0.673198,0.991229
MIMAT0004955,39.266739,150.010545,93.93748,54.932789,115.16185300000001,59.783747999999996,59.449594999999995,126.803089,101.222353,115.88819899999999,58.873853999999994,64.148801,60.568181,117.04862399999999,177.861639,114.144042,118.773974,79.983267,35.413255,60.846406,61.176422,102.40549,53.021816,111.941988,112.03065799999999,40.054473,367.413997,52.760315,58.43058,92.293865,73.247254,47.114063,96.1943,168.227376,134.372482,30.85417,71.724605,71.65199,68.674909,62.274281,137.349879,32.695673,81.26854,91.17398399999999,81.62084800000001,134.03705399999998,76.94414499999999,44.170109000000004,213.401831,48.734741,191.91858299999998,112.476164,188.534924,17.64374,31.657887,79.482422,48.600395,63.822712,114.637076,192.881551,66.005703,65.39351500000001,106.411852,137.880887,63.460227,50.062219999999996,103.56912000000001,38.350048,80.75432500000001,114.57508500000002,73.231422,65.41135799999999,270.242709,95.915058,51.798427000000004,138.892032,56.767331999999996,85.659242,99.706118,148.195226,40.585526,61.703731,73.99395999999999,183.69744,59.616447,70.349239,51.543887
MIMAT0004956,2.141822,2.898754,5.419468999999999,3.487796,3.181266,3.6790000000000003,0.825689,1.14237,1.380305,3.621506,,0.712764,3.866054,4.729237,3.866557,3.357178,2.328901,3.1648060000000005,0.520783,3.763697,,3.118949,0.855191,5.350168,2.049342,0.852223,4.759249,3.056645,0.656523,2.5216899999999995,4.069292,2.208472,1.943319,3.5666580000000003,3.554828,1.928386,4.78164,3.821439,7.924029,1.105461,2.616188,1.868324,1.934966,5.639628,4.081042,3.481482,1.076142,3.2123720000000002,4.894537,1.120339,3.290033,4.090042,3.963197,0.82064,0.719497,2.9129680000000002,2.580552,3.35909,5.579682,2.488794,1.497293,1.188973,3.586916,6.162274,3.9840500000000008,1.43035,2.818207,1.227201,1.599096,5.672034999999999,4.674346,2.076552,5.098919,2.311206,1.56965,3.047787,3.6234469999999996,4.478914,2.492653,2.774581,0.882294,1.881211,2.466465,4.524567,,2.0195950000000003,1.982458
MIMAT0004957,2.855762,2.174067,3.61298,4.359745,2.545012,3.679,0.825689,7.996590000000001,0.460102,9.415915,8.279136,,7.087764,14.18771,0.966639,,,2.013968,4.166264,0.627283,,2.5991239999999998,1.710381,4.938616,2.049342,2.130557,0.95185,2.525054,1.313046,4.539042,9.664566,0.368079,8.744937,0.594443,2.132898,13.4987,1.19541,15.285758,1.760896,2.210922,0.654047,6.539135,5.252048,2.819814,1.166012,15.666666999999999,0.538071,7.227837,,2.240677,,,1.132342,1.230959,5.0364830000000005,3.329105,13.332851999999999,,4.05795,,6.363496,1.188973,,,0.56915,1.430349,16.909244,8.130208,7.9954790000000004,4.537628,0.623246,3.114827,2.039568,2.311206,1.569649,1.741592,4.831263,,6.647074,12.404006,0.882294,2.257454,1.233233,,7.059843,2.356194,
