gene_id,gene_name,is_expressed
ENSG00000182372.10,CLN8,1
ENSG00000182378.14,PLCXD1,1
ENSG00000182378.14_PAR_Y,PLCXD1,0
ENSG00000182379.10,NXPH4,1
ENSG00000182389.20,CACNB4,1
ENSG00000182393.3,IFNL1,1
ENSG00000182400.15,TRAPPC6B,1
ENSG00000182405.6,PGBD4,1
ENSG00000182415.10,CDY2A,0
ENSG00000182446.14,NPLOC4,1
ENSG00000182447.4,OTOL1,0
ENSG00000182450.13,KCNK4,0
ENSG00000182459.5,TEX19,1
ENSG00000182463.16,TSHZ2,1
ENSG00000182472.9,CAPN12,1
ENSG00000182473.22,EXOC7,1
ENSG00000182481.10,KPNA2,1
ENSG00000182484.15,WASH6P,1
ENSG00000182484.15_PAR_Y,WASH6P,0
ENSG00000182489.9,XKRX,1
ENSG00000182492.16,BGN,1
ENSG00000182504.11,CEP97,1
ENSG00000182508.14,LHFPL1,1
ENSG00000182511.12,FES,1
ENSG00000182512.5,GLRX5,1
ENSG00000182518.13,FAM104B,1
ENSG00000182521.5,TBPL2,0
ENSG00000182533.7,CAV3,1
ENSG00000182534.13,MXRA7,1
ENSG00000182541.18,LIMK2,1
ENSG00000182544.9,MFSD5,1
ENSG00000182545.6,RNASE10,1
ENSG00000182551.14,ADI1,1
ENSG00000182552.15,RWDD4,1
ENSG00000182557.8,SPNS3,1
ENSG00000182566.14,CLEC4G,0
ENSG00000182568.17,SATB1,1
ENSG00000182575.8,NXPH3,1
ENSG00000182578.14,CSF1R,1
ENSG00000182580.3,EPHB3,1
ENSG00000182583.12,VCX,1
ENSG00000182584.6,ACTL10,1
ENSG00000182585.10,EPGN,1
ENSG00000182591.6,KRTAP11-1,0
ENSG00000182600.9,SNORC,1
ENSG00000182601.7,HS3ST4,1
ENSG00000182606.17,TRAK1,1
ENSG00000182612.10,TSPAN10,1
ENSG00000182613.3,OR2V2,0
ENSG00000182621.18,PLCB1,1
ENSG00000182628.13,SKA2,1
ENSG00000182631.7,RXFP3,1
ENSG00000182634.9,OR10G7,0
ENSG00000182636.8,NDN,1
ENSG00000182645.6,CCDC172,0
ENSG00000182652.4,OR4Q3,0
ENSG00000182667.14,NTM,1
ENSG00000182670.13,TTC3,1
ENSG00000182674.6,KCNB2,1
ENSG00000182676.5,PPP1R27,0
ENSG00000182685.7,BRICD5,1
ENSG00000182687.4,GALR2,1
ENSG00000182698.12,RESP18,0
ENSG00000182700.5,IGIP,1
ENSG00000182704.8,TSKU,1
ENSG00000182712.16,CMC4,0
ENSG00000182718.18,ANXA2,1
ENSG00000182732.18,RGS6,1
ENSG00000182742.6,HOXB4,1
ENSG00000182747.5,SLC35D3,1
ENSG00000182749.6,PAQR7,1
ENSG00000182752.10,PAPPA,1
ENSG00000182759.4,MAFA,1
ENSG00000182768.9,NGRN,1
ENSG00000182771.19,GRID1,1
ENSG00000182774.13,RPS17,1
ENSG00000182782.8,HCAR2,1
ENSG00000182783.5,OR2T29,0
ENSG00000182791.5,CCDC87,1
ENSG00000182793.12,GSTA5,0
ENSG00000182795.13,C1orf116,1
ENSG00000182798.10,MAGEB17,1
ENSG00000182809.11,CRIP2,1
ENSG00000182810.7,DDX28,1
ENSG00000182816.9,KRTAP13-2,0
ENSG00000182827.9,ACBD3,1
ENSG00000182831.12,C16orf72,1
ENSG00000182836.10,PLCXD3,1
ENSG00000182853.12,VMO1,1
ENSG00000182854.8,OR4F15,0
ENSG00000182858.14,ALG12,1
ENSG00000182866.17,LCK,1
ENSG00000182870.13,GALNT9,1
ENSG00000182871.16,COL18A1,1
ENSG00000182872.16,RBM10,1
ENSG00000182885.17,ADGRG3,1
ENSG00000182890.5,GLUD2,1
ENSG00000182896.13,TMEM95,0
ENSG00000182898.4,TCHHL1,0
ENSG00000182899.17,RPL35A,1
ENSG00000182901.17,RGS7,1
ENSG00000182902.14,SLC25A18,1
ENSG00000182903.16,ZNF721,1
ENSG00000182916.8,TCEAL7,1
ENSG00000182919.15,C11orf54,1
ENSG00000182923.19,CEP63,1
ENSG00000182931.9,WFDC10B,0
ENSG00000182934.12,SRPRA,1
ENSG00000182938.7,OTOP3,1
ENSG00000182944.18,EWSR1,1
ENSG00000182950.3,ODF3L1,1
ENSG00000182952.5,HMGN4,1
ENSG00000182957.16,SPATA13,1
ENSG00000182963.11,GJC1,1
ENSG00000182968.5,SOX1,0
ENSG00000182973.19,CNOT10,1
ENSG00000182974.3,AC135068.1,0
ENSG00000182979.18,MTA1,1
ENSG00000182983.15,ZNF662,1
ENSG00000182985.18,CADM1,1
ENSG00000182986.14,ZNF320,1
ENSG00000182993.5,C12orf60,1
ENSG00000183010.17,PYCR1,1
ENSG00000183011.13,NAA38,1
ENSG00000183018.9,SPNS2,1
ENSG00000183019.7,MCEMP1,1
ENSG00000183020.14,AP2A2,1
ENSG00000183023.18,SLC8A1,1
ENSG00000183024.3,OR1G1,0
ENSG00000183032.12,SLC25A21,1
ENSG00000183034.13,OTOP2,0
ENSG00000183035.13,CYLC1,0
ENSG00000183036.11,PCP4,1
ENSG00000183044.12,ABAT,1
ENSG00000183048.12,SLC25A10,1
ENSG00000183049.13,CAMK1D,1
ENSG00000183054.11,RGPD6,0
ENSG00000183060.15,LYSMD4,1
ENSG00000183066.14,WBP2NL,1
ENSG00000183067.5,IGSF5,1
ENSG00000183072.10,NKX2-5,1
ENSG00000183077.15,AFMID,1
ENSG00000183087.15,GAS6,1
ENSG00000183090.5,FREM3,0
ENSG00000183091.19,NEB,1
ENSG00000183092.16,BEGAIN,1
ENSG00000183098.11,GPC6,1
ENSG00000183111.12,ARHGEF37,1
ENSG00000183114.8,FAM43B,1
ENSG00000183117.19,CSMD1,1
ENSG00000183128.7,CALHM3,1
ENSG00000183134.5,PTGDR2,1
ENSG00000183137.15,CEP57L1,1
ENSG00000183145.9,RIPPLY3,1
ENSG00000183148.7,ANKRD20A2P,0
ENSG00000183150.8,GPR19,1
ENSG00000183153.7,GJD3,1
ENSG00000183155.5,RABIF,1
ENSG00000183160.9,TMEM119,1
ENSG00000183161.6,FANCF,1
ENSG00000183166.11,CALN1,1
ENSG00000183172.9,SMDT1,1
ENSG00000183185.9,GABRR3,0
ENSG00000183186.8,C2CD4C,1
ENSG00000183196.10,CHST6,1
ENSG00000183206.17,POTEC,1
ENSG00000183207.14,RUVBL2,1
ENSG00000183208.12,GDPGP1,1
ENSG00000183230.17,CTNNA3,1
ENSG00000183246.7,RIMBP3C,0
ENSG00000183248.12,PRR36,1
ENSG00000183251.4,OR51B4,0
ENSG00000183255.12,PTTG1IP,1
ENSG00000183258.12,DDX41,1
ENSG00000183260.7,ABHD16B,0
ENSG00000183269.5,OR52E8,0
ENSG00000183273.7,CCDC60,1
ENSG00000183281.14,PLGLB1,1
ENSG00000183283.16,DAZAP2,1
ENSG00000183287.14,CCBE1,1
ENSG00000183291.17,SELENOF,1
ENSG00000183303.2,OR5P2,0
ENSG00000183304.10,FAM9A,0
ENSG00000183305.13,MAGEA2B,0
ENSG00000183307.4,TMEM121B,1
ENSG00000183309.12,ZNF623,1
ENSG00000183310.3,OR2T34,0
ENSG00000183313.4,OR52L1,0
ENSG00000183317.17,EPHA10,1
ENSG00000183318.11,SPDYE4,0
ENSG00000183323.13,CCDC125,1
ENSG00000183324.11,REC114,0
ENSG00000183336.8,BOLA2,0
ENSG00000183337.17,BCOR,1
ENSG00000183340.7,JRKL,1
ENSG00000183346.9,CABCOCO1,1
ENSG00000183347.15,GBP6,1
ENSG00000183354.12,KIAA2026,1
ENSG00000183378.12,OVCH2,1
ENSG00000183379.9,SYNDIG1L,1
ENSG00000183386.10,FHL3,1
ENSG00000183389.5,OR56A4,0
ENSG00000183395.5,PMCH,0
ENSG00000183396.4,TMEM89,0
ENSG00000183397.5,C19orf71,1
ENSG00000183401.12,CCDC159,1
ENSG00000183421.12,RIPK4,1
ENSG00000183423.12,LRIT3,1
ENSG00000183426.17,NPIPA1,1
ENSG00000183431.12,SF3A3,1
ENSG00000183434.10,TFDP3,1
ENSG00000183439.9,TRIM61,1
ENSG00000183454.18,GRIN2A,1
ENSG00000183463.6,URAD,0
ENSG00000183474.16,GTF2H2C,1
ENSG00000183475.13,ASB7,1
ENSG00000183476.12,SH2D7,1
ENSG00000183479.12,TREX2,1
ENSG00000183484.12,GPR132,1
ENSG00000183486.13,MX2,1
ENSG00000183495.14,EP400,1
ENSG00000183496.6,MEX3B,1
ENSG00000183508.5,TENT5C,1
ENSG00000183513.9,COA5,1
ENSG00000183520.12,UTP11,1
ENSG00000183527.12,PSMG1,1
ENSG00000183530.14,PRR14L,1
ENSG00000183542.5,KLRC4,0
ENSG00000183549.10,ACSM5,1
ENSG00000183559.12,C10orf120,0
ENSG00000183560.9,IZUMO1R,0
ENSG00000183569.18,SERHL2,1
ENSG00000183570.16,PCBP3,1
ENSG00000183571.11,PGPEP1L,1
ENSG00000183576.13,SETD3,1
ENSG00000183578.8,TNFAIP8L3,1
ENSG00000183579.16,ZNRF3,1
ENSG00000183580.10,FBXL7,1
ENSG00000183597.16,TANGO2,1
ENSG00000183598.4,H3C13,1
ENSG00000183605.17,SFXN4,1
ENSG00000183607.10,GKN2,0
ENSG00000183615.6,FAM167B,1
ENSG00000183617.5,MRPL54,1
ENSG00000183621.15,ZNF438,1
ENSG00000183624.14,HMCES,1
ENSG00000183625.15,CCR3,1
ENSG00000183628.14,DGCR6,1
ENSG00000183629.13,GOLGA8G,0
ENSG00000183631.5,PRR32,0
ENSG00000183632.14,TP53TG3,0
ENSG00000183638.6,RP1L1,1
ENSG00000183640.6,KRTAP8-1,0
ENSG00000183644.13,HOATZ,1
ENSG00000183647.10,ZNF530,1
ENSG00000183648.11,NDUFB1,1
ENSG00000183654.9,MARCHF11,1
ENSG00000183655.13,KLHL25,1
ENSG00000183662.11,TAFA1,1
ENSG00000183665.5,TRMT12,1
ENSG00000183668.18,PSG9,1
ENSG00000183671.12,GPR1,1
ENSG00000183682.8,BMP8A,1
ENSG00000183684.8,ALYREF,1
ENSG00000183688.4,RFLNB,1
ENSG00000183690.13,EFHC2,1
ENSG00000183691.6,NOG,1
ENSG00000183695.3,MRGPRX2,0
ENSG00000183696.14,UPP1,1
ENSG00000183706.5,OR4N4,0
ENSG00000183709.8,IFNL2,1
ENSG00000183715.13,OPCML,1
ENSG00000183718.5,TRIM52,1
ENSG00000183722.9,LHFPL6,1
ENSG00000183723.13,CMTM4,1
ENSG00000183726.11,TMEM50A,1
ENSG00000183733.6,FIGLA,0
ENSG00000183734.4,ASCL2,1
ENSG00000183735.11,TBK1,1
ENSG00000183741.12,CBX6,1
ENSG00000183742.13,MACC1,1
ENSG00000183747.12,ACSM2A,0
ENSG00000183751.15,TBL3,1
ENSG00000183753.10,BPY2,0
ENSG00000183760.11,ACP7,1
ENSG00000183762.13,KREMEN1,1
ENSG00000183763.9,TRAIP,1
ENSG00000183765.23,CHEK2,1
ENSG00000183770.7,FOXL2,1
ENSG00000183773.15,AIFM3,1
ENSG00000183775.11,KCTD16,1
ENSG00000183778.17,B3GALT5,1
ENSG00000183779.7,ZNF703,1
ENSG00000183780.13,SLC35F3,1
ENSG00000183783.7,KCTD8,1
ENSG00000183785.15,TUBA8,1
ENSG00000183793.14,NPIPA5,1
ENSG00000183795.8,BPY2B,0
ENSG00000183798.5,EMILIN3,1
ENSG00000183801.8,OLFML1,1
ENSG00000183807.8,FAM162B,1
ENSG00000183808.11,RBM12B,1
ENSG00000183813.7,CCR4,1
ENSG00000183814.15,LIN9,1
ENSG00000183826.18,BTBD9,1
ENSG00000183828.15,NUDT14,1
ENSG00000183831.7,ANKRD45,1
ENSG00000183833.16,CFAP91,1
ENSG00000183837.9,PNMA3,1
ENSG00000183840.7,GPR39,1
ENSG00000183844.17,FAM3B,1
ENSG00000183850.14,ZNF730,1
ENSG00000183853.18,KIRREL1,1
ENSG00000183856.11,IQGAP3,1
ENSG00000183862.5,CNGA2,1
ENSG00000183864.5,TOB2,1
ENSG00000183873.18,SCN5A,1
ENSG00000183876.9,ARSI,1
ENSG00000183878.15,UTY,0
ENSG00000183888.4,SRARP,1
ENSG00000183889.12,AC138969.1,1
ENSG00000183891.6,TTC32,1
ENSG00000183908.7,LRRC55,1
ENSG00000183914.14,DNAH2,1
ENSG00000183918.17,SH2D1A,1
ENSG00000183921.7,SDR42E2,1
ENSG00000183943.6,PRKX,1
ENSG00000183955.13,KMT5A,1
ENSG00000183960.9,KCNH8,1
ENSG00000183963.19,SMTN,1
ENSG00000183971.10,NPW,1
ENSG00000183977.14,PP2D1,1
ENSG00000183978.8,COA3,1
ENSG00000183979.8,NPB,0
ENSG00000184005.11,ST6GALNAC3,1
ENSG00000184007.22,PTP4A2,1
ENSG00000184009.12,ACTG1,1
ENSG00000184012.13,TMPRSS2,1
ENSG00000184014.8,DENND5A,1
ENSG00000184022.4,OR2T10,0
ENSG00000184032.3,KRTAP20-2,0
ENSG00000184033.13,CTAG1B,0
ENSG00000184047.20,DIABLO,1
ENSG00000184056.15,VPS33B,1
ENSG00000184058.14,TBX1,1
ENSG00000184060.11,ADAP2,1
ENSG00000184076.13,UQCR10,1
ENSG00000184083.12,FAM120C,1
ENSG00000184108.8,TRIML1,0
ENSG00000184110.15,EIF3C,1
ENSG00000184113.9,CLDN5,1
ENSG00000184117.12,NIPSNAP1,1
ENSG00000184140.6,OR4F6,0
ENSG00000184144.12,CNTN2,1
ENSG00000184148.4,SPRR4,0
ENSG00000184154.15,LRTOMT,1
ENSG00000184155.8,OR10J5,0
ENSG00000184156.17,KCNQ3,1
ENSG00000184160.8,ADRA2C,1
ENSG00000184162.15,NR2C2AP,1
ENSG00000184163.3,C1QTNF12,1
ENSG00000184164.15,CRELD2,1
ENSG00000184166.2,OR1D2,0
ENSG00000184178.16,SCFD2,1
ENSG00000184182.19,UBE2F,1
ENSG00000184185.10,KCNJ12,1
ENSG00000184194.6,GPR173,1
ENSG00000184203.8,PPP1R2,1
ENSG00000184205.14,TSPYL2,1
ENSG00000184206.12,GOLGA6L4,1
ENSG00000184207.9,PGP,1
ENSG00000184209.15,SNRNP35,1
ENSG00000184210.6,DGAT2L6,0
ENSG00000184216.14,IRAK1,1
ENSG00000184220.12,CMSS1,1
ENSG00000184221.13,OLIG1,1
ENSG00000184226.15,PCDH9,1
ENSG00000184227.8,ACOT1,1
ENSG00000184232.9,OAF,1
ENSG00000184254.17,ALDH1A3,1
ENSG00000184260.6,H2AC20,1
ENSG00000184261.5,KCNK12,1
ENSG00000184270.6,H2AC21,0
ENSG00000184271.17,POU6F1,1
ENSG00000184276.3,DEFB108B,0
ENSG00000184277.13,TM2D3,1
ENSG00000184281.15,TSSC4,1
ENSG00000184292.7,TACSTD2,1
ENSG00000184293.7,CLECL1,1
ENSG00000184302.7,SIX6,0
ENSG00000184304.16,PRKD1,1
ENSG00000184305.15,CCSER1,1
ENSG00000184307.16,ZDHHC23,1
ENSG00000184313.20,MROH7,1
ENSG00000184330.12,S100A7A,1
ENSG00000184343.11,SRPK3,1
ENSG00000184344.4,GDF3,1
ENSG00000184345.5,IQCF2,0
ENSG00000184347.15,SLIT3,1
ENSG00000184349.13,EFNA5,1
ENSG00000184350.11,MRGPRE,1
ENSG00000184351.8,KRTAP19-1,0
ENSG00000184357.5,H1-5,1
ENSG00000184361.13,SPATA32,1
ENSG00000184363.10,PKP3,1
ENSG00000184368.16,MAP7D2,1
ENSG00000184371.14,CSF1,1
ENSG00000184374.3,COLEC10,1
ENSG00000184378.3,ACTRT3,1
ENSG00000184381.20,PLA2G6,1
ENSG00000184384.14,MAML2,1
ENSG00000184388.6,PABPC1L2B,0
ENSG00000184389.9,A3GALT2,0
ENSG00000184394.2,OR4N5,0
ENSG00000184402.15,SS18L1,1
ENSG00000184408.10,KCND2,1
ENSG00000184428.13,TOP1MT,1
ENSG00000184432.11,COPB2,1
ENSG00000184434.8,LRRC19,1
ENSG00000184436.12,THAP7,1
ENSG00000184445.12,KNTC1,1
ENSG00000184451.5,CCR10,1
ENSG00000184454.7,NCMAP,1
ENSG00000184459.8,BPIFC,0
ENSG00000184465.16,WDR27,1
ENSG00000184470.21,TXNRD2,1
ENSG00000184471.8,C1QTNF8,0
ENSG00000184478.7,OR56A3,1
ENSG00000184481.17,FOXO4,1
ENSG00000184486.10,POU3F2,1
ENSG00000184489.12,PTP4A3,1
ENSG00000184492.6,FOXD4L1,1
ENSG00000184497.13,TMEM255B,1
ENSG00000184500.16,PROS1,1
ENSG00000184502.4,GAST,0
ENSG00000184507.16,NUTM1,0
ENSG00000184508.12,HDDC3,1
ENSG00000184515.11,BEX5,1
ENSG00000184517.12,ZFP1,1
ENSG00000184524.6,CEND1,1
ENSG00000184530.9,C6orf58,1
ENSG00000184544.12,DHRS7C,0
ENSG00000184545.11,DUSP8,1
ENSG00000184557.4,SOCS3,1
ENSG00000184560.8,SPEM2,0
ENSG00000184564.11,SLITRK6,1
ENSG00000184571.13,PIWIL3,0
ENSG00000184574.10,LPAR5,1
ENSG00000184575.12,XPOT,1
ENSG00000184584.13,STING1,1
ENSG00000184588.18,PDE4B,1
ENSG00000184599.13,TAFA3,1
ENSG00000184601.11,C14orf180,1
ENSG00000184602.6,SNN,1
ENSG00000184611.12,KCNH7,1
ENSG00000184613.11,NELL2,1
ENSG00000184619.8,KRBA2,1
ENSG00000184634.16,MED12,1
ENSG00000184635.16,ZNF93,1
ENSG00000184640.19,SEPTIN9,1
ENSG00000184647.11,PRSS55,0
ENSG00000184650.11,ODF4,0
ENSG00000184659.5,FOXD4L4,0
ENSG00000184661.14,CDCA2,1
ENSG00000184672.12,RALYL,1
ENSG00000184675.11,AMER1,1
ENSG00000184677.18,ZBTB40,1
ENSG00000184678.10,H2BC21,1
ENSG00000184697.7,CLDN6,1
ENSG00000184698.5,OR51M1,0
ENSG00000184702.20,SEPTIN5,1
ENSG00000184708.18,EIF4ENIF1,1
ENSG00000184709.7,LRRC26,1
ENSG00000184716.13,SERINC4,0
ENSG00000184719.12,RNLS,1
ENSG00000184724.5,KRTAP6-1,0
ENSG00000184730.11,APOBR,1
ENSG00000184731.6,FAM110C,1
ENSG00000184735.7,DDX53,0
ENSG00000184743.13,ATL3,1
ENSG00000184752.13,NDUFA12,1
ENSG00000184785.6,SMIM10,1
ENSG00000184786.6,TCTE3,1
ENSG00000184787.19,UBE2G2,1
ENSG00000184788.14,SATL1,1
ENSG00000184792.16,OSBP2,1
ENSG00000184811.4,TRARG1,1
ENSG00000184814.5,PRR23B,0
ENSG00000184828.10,ZBTB7C,1
ENSG00000184831.14,APOO,1
ENSG00000184838.15,PRR16,1
ENSG00000184840.12,TMED9,1
ENSG00000184845.4,DRD1,1
ENSG00000184857.8,TMEM186,1
ENSG00000184860.10,SDR42E1,1
ENSG00000184863.11,RBM33,1
ENSG00000184867.14,ARMCX2,1
ENSG00000184887.13,BTBD6,1
ENSG00000184895.8,SRY,0
ENSG00000184897.6,H1-10,1
ENSG00000184898.7,RBM43,1
ENSG00000184900.16,SUMO3,1
ENSG00000184903.10,IMMP2L,1
ENSG00000184905.9,TCEAL2,1
ENSG00000184908.18,CLCNKB,1
ENSG00000184911.14,DMRTC1B,0
ENSG00000184916.9,JAG2,1
ENSG00000184922.14,FMNL1,1
ENSG00000184923.12,NUTM2A,1
ENSG00000184924.5,PTRHD1,1
ENSG00000184925.12,LCN12,1
ENSG00000184933.5,OR6A2,0
ENSG00000184937.16,WT1,1
ENSG00000184939.16,ZFP90,1
ENSG00000184945.14,AQP12A,0
ENSG00000184949.16,FAM227A,1
ENSG00000184954.4,OR6C70,0
ENSG00000184956.16,MUC6,1
ENSG00000184967.7,NOC4L,1
ENSG00000184979.10,USP18,1
ENSG00000184983.11,NDUFA6,1
ENSG00000184984.10,CHRM5,1
ENSG00000184985.16,SORCS2,1
ENSG00000184986.11,TMEM121,1
ENSG00000184988.8,TMEM106A,1
ENSG00000184990.13,SIVA1,1
ENSG00000184992.13,BRI3BP,1
ENSG00000184995.7,IFNE,1
ENSG00000184999.12,SLC22A10,1
ENSG00000185000.12,DGAT1,1
ENSG00000185002.10,RFX6,1
ENSG00000185008.17,ROBO2,1
ENSG00000185009.13,AP3M1,1
ENSG00000185010.15,F8,1
ENSG00000185013.16,NT5C1B,1
ENSG00000185015.8,CA13,1
ENSG00000185019.17,UBOX5,1
ENSG00000185022.12,MAFF,1
ENSG00000185024.17,BRF1,1
ENSG00000185028.4,LRRC14B,1
ENSG00000185033.14,SEMA4B,1
ENSG00000185038.14,MROH2A,1
ENSG00000185040.13,SPDYE16,0
ENSG00000185043.12,CIB1,1
ENSG00000185046.18,ANKS1B,1
ENSG00000185049.16,NELFA,1
ENSG00000185052.12,SLC24A3,1
ENSG00000185053.14,SGCZ,1
ENSG00000185055.11,EFCAB10,1
ENSG00000185056.10,C5orf47,0
ENSG00000185069.2,KRT76,0
ENSG00000185070.11,FLRT2,1
ENSG00000185085.2,INTS5,1
ENSG00000185088.14,RPS27L,1
ENSG00000185090.14,MANEAL,1
ENSG00000185100.11,ADSS1,1
ENSG00000185101.13,ANO9,1
ENSG00000185104.20,FAF1,1
ENSG00000185105.5,MYADML2,1
ENSG00000185112.6,FAM43A,1
ENSG00000185115.6,NSMCE3,1
ENSG00000185122.11,HSF1,1
ENSG00000185127.6,C6orf120,1
ENSG00000185129.8,PURA,1
ENSG00000185130.5,H2BC13,1
ENSG00000185133.14,INPP5J,1
ENSG00000185149.6,NPY2R,1
ENSG00000185155.12,MIXL1,1
ENSG00000185156.6,MFSD6L,1
ENSG00000185158.12,LRRC37B,1
ENSG00000185163.10,DDX51,1
ENSG00000185164.14,NOMO2,1
ENSG00000185176.13,AQP12B,0
ENSG00000185177.13,ZNF479,0
ENSG00000185187.13,SIGIRR,1
ENSG00000185189.18,NRBP2,1
ENSG00000185198.12,PRSS57,0
ENSG00000185201.16,IFITM2,1
ENSG00000185215.11,TNFAIP2,1
ENSG00000185219.17,ZNF445,1
ENSG00000185220.12,PGBD2,1
ENSG00000185222.10,TCEAL9,1
ENSG00000185231.5,MC2R,0
ENSG00000185236.12,RAB11B,1
ENSG00000185238.13,PRMT3,1
ENSG00000185245.8,GP1BA,1
ENSG00000185246.18,PRPF39,1
ENSG00000185247.15,MAGEA11,1
ENSG00000185250.16,PPIL6,1
ENSG00000185252.19,ZNF74,1
ENSG00000185261.14,KIAA0825,1
ENSG00000185262.9,UBALD2,1
ENSG00000185264.12,TEX33,0
ENSG00000185267.10,CDNF,1
ENSG00000185269.12,NOTUM,1
ENSG00000185271.9,KLHL33,1
ENSG00000185272.14,RBM11,1
ENSG00000185274.12,GALNT17,1
ENSG00000185278.15,ZBTB37,1
ENSG00000185290.4,NUPR2,1
ENSG00000185291.12,IL3RA,1
ENSG00000185291.12_PAR_Y,IL3RA,0
ENSG00000185294.7,SPPL2C,1
ENSG00000185298.13,CCDC137,1
ENSG00000185303.17,SFTPA2,1
ENSG00000185304.15,RGPD2,1
ENSG00000185305.11,ARL15,1
ENSG00000185306.13,C12orf56,1
ENSG00000185313.8,SCN10A,0
ENSG00000185324.22,CDK10,1
ENSG00000185338.6,SOCS1,1
ENSG00000185339.9,TCN2,1
ENSG00000185340.15,GAS2L1,1
ENSG00000185344.15,ATP6V0A2,1
ENSG00000185345.23,PRKN,1
ENSG00000185347.18,TEDC1,1
ENSG00000185352.8,HS6ST3,1
ENSG00000185359.14,HGS,1
ENSG00000185361.9,TNFAIP8L1,1
ENSG00000185372.3,OR2V1,0
ENSG00000185379.20,RAD51D,1
ENSG00000185385.4,OR7A17,0
ENSG00000185386.15,MAPK11,1
ENSG00000185404.17,SP140L,1
ENSG00000185414.20,MRPL30,1
ENSG00000185418.16,TARS3,1
ENSG00000185420.19,SMYD3,1
ENSG00000185432.12,METTL7A,1
ENSG00000185436.12,IFNLR1,1
ENSG00000185437.13,SH3BGR,1
ENSG00000185442.13,FAM174B,1
ENSG00000185448.10,FAM47A,0
ENSG00000185453.13,ZSWIM9,1
ENSG00000185467.7,KPNA7,1
ENSG00000185475.11,TMEM179B,1
ENSG00000185477.5,GPRIN3,1
ENSG00000185479.6,KRT6B,1
ENSG00000185480.12,PARPBP,1
ENSG00000185482.8,STAC3,1
ENSG00000185483.12,ROR1,1
ENSG00000185499.16,MUC1,1
ENSG00000185504.17,FAAP100,1
ENSG00000185507.21,IRF7,1
ENSG00000185513.17,L3MBTL1,1
ENSG00000185515.15,BRCC3,1
ENSG00000185518.12,SV2B,1
ENSG00000185519.9,FAM131C,1
ENSG00000185522.9,LMNTD2,1
ENSG00000185523.6,SPATA45,0
ENSG00000185527.12,PDE6G,1
ENSG00000185532.20,PRKG1,1
ENSG00000185551.15,NR2F2,1
ENSG00000185559.16,DLK1,1
ENSG00000185561.10,TLCD2,1
ENSG00000185565.12,LSAMP,1
ENSG00000185567.7,AHNAK2,1
ENSG00000185585.20,OLFML2A,1
ENSG00000185591.10,SP1,1
ENSG00000185608.8,MRPL40,1
ENSG00000185610.6,DBX2,1
ENSG00000185614.7,INKA1,1
ENSG00000185615.16,PDIA2,1
ENSG00000185619.18,PCGF3,1
ENSG00000185621.11,LMLN,1
ENSG00000185624.15,P4HB,1
ENSG00000185627.18,PSMD13,1
ENSG00000185630.19,PBX1,1
ENSG00000185633.10,NDUFA4L2,1
ENSG00000185634.12,SHC4,1
ENSG00000185640.6,KRT79,1
ENSG00000185650.10,ZFP36L1,1
ENSG00000185651.15,UBE2L3,1
ENSG00000185652.12,NTF3,1
ENSG00000185658.14,BRWD1,1
ENSG00000185662.10,SMIM23,0
ENSG00000185664.14,PMEL,1
ENSG00000185666.15,SYN3,1
ENSG00000185668.8,POU3F1,1
ENSG00000185669.6,SNAI3,1
ENSG00000185670.9,ZBTB3,1
ENSG00000185674.9,LYG2,1
ENSG00000185681.13,MORN5,1
ENSG00000185686.18,PRAME,1
ENSG00000185689.16,C6orf201,1
ENSG00000185697.16,MYBL1,1
ENSG00000185716.12,MOSMO,1
ENSG00000185721.13,DRG1,1
ENSG00000185722.18,ANKFY1,1
ENSG00000185728.17,YTHDF3,1
ENSG00000185730.8,ZNF696,1
ENSG00000185736.16,ADARB2,1
ENSG00000185737.13,NRG3,1
ENSG00000185739.13,SRL,1
ENSG00000185742.7,C11orf87,1
ENSG00000185745.10,IFIT1,1
ENSG00000185753.13,CXorf38,1
ENSG00000185758.9,CLDN24,0
ENSG00000185760.17,KCNQ5,1
ENSG00000185761.11,ADAMTSL5,1
ENSG00000185774.16,KCNIP4,1
ENSG00000185775.10,SPATA31A6,0
ENSG00000185787.15,MORF4L1,1
ENSG00000185792.10,NLRP9,0
ENSG00000185798.8,WDR53,1
ENSG00000185800.12,DMWD,1
ENSG00000185803.12,SLC52A2,1
ENSG00000185808.14,PIGP,1
ENSG00000185811.19,IKZF1,1
ENSG00000185813.11,PCYT2,1
ENSG00000185818.8,NAT8L,1
ENSG00000185821.3,OR6C76,0
ENSG00000185823.5,NPAP1,0
ENSG00000185825.17,BCAP31,1
ENSG00000185829.18,ARL17A,1
ENSG00000185838.14,GNB1L,1
ENSG00000185842.15,DNAH14,1
ENSG00000185860.13,CCDC190,1
ENSG00000185862.7,EVI2B,1
ENSG00000185863.8,TMEM210,1
ENSG00000185864.16,NPIPB4,1
ENSG00000185869.15,ZNF829,1
ENSG00000185873.8,TMPRSS11B,0
ENSG00000185875.13,THNSL1,1
ENSG00000185880.13,TRIM69,1
ENSG00000185883.12,ATP6V0C,1
ENSG00000185885.16,IFITM1,1
ENSG00000185888.5,PRSS38,0
ENSG00000185894.8,BPY2C,0
ENSG00000185896.11,LAMP1,1
ENSG00000185897.7,FFAR3,0
ENSG00000185899.1,TAS2R60,0
ENSG00000185900.11,POMK,1
ENSG00000185905.4,C16orf54,1
