accession_id,is_expressed,d2d4e49b-9070-4123-a0a1-26c1ae412f90,f9b78f39-e96f-4ca4-9149-5c19c68b0d5e,9829840b-4803-4e25-8325-a74a2ca16dc2,60f0ab3d-cce7-44c8-b56e-dc96f5c44a9b,4af362e9-6809-4f30-a59c-49627ab987c2,2a86ab10-4cd3-47d3-8f09-f92165a6da71,f084f7fb-d15c-43bb-bb99-f056b771fa62,44877412-0b2c-4dbf-a414-94ef673887f6,9042f38b-948f-4f8d-a1e1-8f7050550500,8dbb8398-24b8-4204-bd68-97b22c3353a0,cd88f5a8-72ec-466b-9c0c-cd829a3d3624,d3beada8-7594-46d9-8e60-7c5637ba157c,1ffe7970-0f26-4dbb-a868-82f62c81ceca,118c6c30-50e6-47e2-8a1e-2f0af7b992ef,c4393731-c0be-451e-a40d-b73b3754de1a,f7361347-012a-4bcc-8fac-5e649cb43430,dc77fc58-c2e0-40b8-940d-b5e7ad227d92,989c8235-bae1-4452-a4cd-156b600f8233,448acb1c-e015-4b7d-9afa-2f7a711ec5a4,2f539f92-b73d-4e77-ba07-f94b1fb254f6,597d6fb5-0322-4689-99c7-50fa624944b9,0983589f-38ab-4ffe-aa77-0936d573b23a,97911982-e3ec-49cd-b7e3-3fd0b5e7cd43,5338c9ca-40ab-4fa9-9b55-dccb572321ca,bcb36504-3626-47e9-bf05-de36428737c4,c37cdc8b-c959-47cf-8475-85b3dc948a60,6874f5d8-0d77-46df-89a7-51e7b1351075,6ede932d-8018-4760-8001-179f8bfd3861,7d31346d-1d85-4ffd-ab8d-0f8cec91f81b,59cab2cc-e8c4-42c3-a47c-1056cc7fd1af,8eb51180-16da-4fd3-9054-92d6f9f88da1,a8ae4c3f-e77d-4664-b9ae-278d0b6e4e81,d0f845cb-f147-4d1b-9759-b842c3894b95,e7b54d74-6e25-460a-bee5-d07b4d410773,244aedc7-2e00-4543-a9de-c1e4ae0c92bf,0563f81d-6fe3-4648-be83-ffcfb27df35f,841108cf-9214-42f6-bd8d-1cd80c14e943,813b35dc-d0ed-43f0-93f7-abb9bb6f197a,193602bb-7069-4a72-8131-804a0bd923f5,e0aeb03a-23d3-4013-b7e1-c120e03f10df,5fab925b-4cc8-4126-8fb9-8f7655f7bde1,0bc59ba8-158b-4309-b4d5-bb541f892fbf,e6a87bcc-c44d-4a20-8f52-e9c4f2923246,e6c86b12-3456-4c01-b1f3-bb0c385e7c63,c0f81986-03c5-494e-9a43-27e1d6ae140d,807ab4ca-7f1c-4df0-a657-00f77d5b8eb1,ed578987-fae3-426c-9435-c72ab01d4b82,efa0d6a5-c470-4963-b530-641084d80e4b,e4617ffc-d0b4-4ebd-88fc-0b5e9d2eefbf,563757fe-ab75-4fed-bda6-014e6e2ddb53,5cf76542-49f0-4d0c-8427-437c55f51f61,5a79be00-de6f-44ab-a0ac-29ec7bbd2087,fe9a6609-5a92-436b-8d60-140e4cd7dc9b,dab318b3-2e82-4f0b-92db-3a4b7e98bcec,740e84ea-f42a-4e1c-99bd-39f35627be12,003bb8e8-01b8-4c6a-82b6-d0b003d5143b,bf63f154-6eb1-4a9e-a683-3aa4cdbb7125,f4c820c4-0ed2-4e06-9bc4-24f0259fa80a,2355503e-8013-4092-9733-eabd4ca15ce6,5cc5f8c9-a224-4d70-b406-89f0d35cd711,d8f4fee7-bb7b-48d1-8d15-7ee33cc5f339,90825e80-0e8b-4430-89d2-207cf4be6619,0a4647df-3e2f-445a-88a5-01c2e6a811c8,54f6fcc7-e68d-42dc-b1c9-90fa90b083b6,acd05696-1ab3-4e43-8520-2a141acb9e25,f6bfc040-7f92-4499-b5b3-68615c2e7b33,8f45a07f-25c0-4820-b3b9-e2e0bbc54940,4d85e3a8-263a-4f3a-8b40-0aa1f20944d3,22a58527-ff76-4eb6-a212-a7600e6d8963,8a37c9f4-a187-4536-9c29-41a3aecba27d,e70cc642-063e-4ea4-8fcc-9f5cfe3ce9a9,f697950a-6bbf-430c-98f2-ee7e61840a5f,dafd5e8a-1a86-42fb-88e2-92fd09d596da,809f13dc-caad-4bde-9b5e-606e5d229d42,5359d1b9-dfba-4f3e-b0c4-7fbf51dfb72c,080fe4c3-1515-46fa-95b9-46e630d31b6c,187a4656-8ce6-4df5-82fa-93a0a6bf9248,a3ee5904-e876-4ee4-a9b0-ff5d0b3d275f,a473ce1d-15e1-4ca2-bcba-fa36367a7f0d,ae89d22f-6bff-493e-8ec8-59987ccc1785,d883c427-a678-4ff1-b7de-49ba0d305b2f,a9a3d49c-6d6d-4989-b3ec-c0679684621a,4cb946b2-4aec-4300-9c26-0fc36d0b95d0,3f7848d9-ee82-4648-92d8-e0188275abf4,f83b6eb6-444b-4fe0-9f53-3f152537500d,95434759-f95d-4e7a-bc24-c8d8a2dc6d2c,0961f723-1c0b-4a2a-8a86-861bf407085b
MIMAT0005953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188973,0.0,0.0,0.0,0.0,0.0,0.0,0.132898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91975,0.0,1.188973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920203,0.0,0.0,0.0,0.0,0.0,0.724689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0006764,0,3.964914,1.14237,1.096678,2.028976,1.120338,4.4787870000000005,0.784825,0.934162,3.915629,1.233233,3.292411,3.851422,2.301676,1.568854,2.311206,1.105461,1.195638,0.0,1.568626,0.0,0.627283,0.964193,0.0,1.869738,1.879876,4.0692900000000005,1.798743,0.91975,1.606186,1.188973,0.0,2.172903,0.0,2.86608,0.0,0.715175,0.930285,0.3068,3.918583,36.773195,0.0,1.119729,2.545014,1.243907,1.962141,7.360222999999999,0.736158,2.9722150000000003,1.839808,0.41032,0.712764,0.0,1.557414,4.081042,0.673198,0.426111,5.799081,1.248415,1.421932,0.825689,5.829958,0.284575,0.0,0.882294,1.559475,2.049342,0.0,2.758721,0.460102,0.376242,3.357177,5.728614,0.704552,1.903699,0.0,0.0,0.799548,3.623447,1.372518,0.0,3.010644,2.611111,0.0,3.323537,1.204327,1.743898,1.78485
MIMAT0006789,1,1.982457,105.098054,7.676743999999999,40.579496000000006,6.161864,2.239394,21.975091,13.078269,15.662519,1.233233,5.350168,17.716538,8.055869,1.568854,8.089222,25.794081,4.782555,4.977588,4.705879,7.565071,51.437167,0.964193,16.728505,10.283561,13.159132,26.959057,10.792462,6.43825,12.849486,1.188973,12.375632,45.630979,2.045021,14.330398,3.059351,13.588318,1.860565,8.13021,30.477875,4.275953,3.590633,15.116336,29.267653000000003,8.430921,9.810706,6.794051,3.312708,8.322202,3.679616,5.334155,8.553173000000001,9.049134,16.093271,4.664047999999999,9.761378,2.556669,4.510396,14.98098,14.219310999999998,4.128444,9.716596,15.36705,3.866557,6.176058,4.1585980000000005,8.880479,5.252187,10.246681,3.680813,9.406056,52.875548,7.290964,4.227312,14.277746,18.841905,2.328901,0.0,4.831263,12.227899,7.172460000000001,4.731012,4.351852,14.747288,10.801495999999998,7.22596,8.719491,9.99517
MIMAT0006790,1,11.894744,220.477442,20.836874,37.536034,21.28644,34.710597,41.595706,17.74908,22.514872,49.329306,155.566438,20.027391,134.64809,46.281189,6.933619,65.959149,52.60810600000001,11.199574,43.137221,10.086761,111.029007,57.851567,10.565371,17.762515,6.579566,151.072462,34.176128,22.993749,39.351551,160.511354,15.065986,5.79441,25.562764,21.017917,31.613298,35.043554,4.917209000000001,93.650818,21.334513,8.551906,11.587953,77.821143,177.514679,34.138317,29.432117,28.308548,40.120568,29.127708,52.434526,35.6978,3.563822,41.626021,20.246372,97.94502,143.054677,28.975577,28.995406000000003,190.175221,25.594759000000003,128.807458,10.688256,15.082475,101.497131,44.996996,35.348088000000004,5.46491,54.491439,26.010805,28.066198,56.060096,10.071533,24.476808,110.614637,17.133295,47.829449,31.440169,22.387338,45.896991,44.918813,13.149511,19.35414,52.222229,198.521188,84.750199,34.32331,45.34135,19.63337
MIMAT0007347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007399,0,0.0,0.0,0.0,0.507244,0.0,0.0,0.0,0.0,0.0,0.0,0.411551,0.0,0.0,0.0,0.0,0.0,0.0,2.488794,0.0,0.0,0.0,0.0,0.0,0.0,0.939938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.970515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430092,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007400,0,0.0,1.14237,0.0,0.507244,0.0,1.119697,0.0,0.0,1.957814,1.233233,0.411551,0.770284,0.57542,0.784427,0.0,0.0,0.597819,0.0,0.0,0.504338,0.627283,0.0,0.0,1.558115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95536,0.0,0.715175,0.132898,0.3068,0.0,0.0,0.489633,0.0,0.0,0.138212,1.308094,0.0,0.0,0.594443,0.919904,0.82064,0.0,0.0,0.519138,0.0,0.336599,0.0,0.0,0.832276,0.0,0.0,0.0,0.0,1.933278,0.0,0.0,0.0,0.0,0.394103,0.920204,0.0,0.0,0.0,0.0,0.95185,0.0,0.0,0.0,1.207816,0.3743229999999999,0.0,0.430092,0.0,0.0,0.0,1.204327,0.0,0.0
MIMAT0007401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673198,0.0,0.0,0.416138,0.0,0.0,0.0,0.0,0.0,0.0,0.519825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740741,0.0,0.0,0.0,0.0,0.0
MIMAT0007882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508661,0.0,0.0,0.803093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416138,0.710966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007884,0,1.982458,0.0,0.0,0.507244,0.0,3.359091,0.0,0.0,1.957814,0.0,1.234653,0.0,0.28771,0.0,0.0,0.0,0.597819,1.244397,0.0,0.0,0.0,0.964193,0.0,0.0,0.0,0.508661,0.719498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.059352,0.0,0.0,0.3068,0.0,0.0,1.958528,0.559864,0.636253,0.552848,0.654047,0.0,0.0,0.0,0.0,3.692876,0.712764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.858299000000001,0.284575,0.0,1.764588,0.0,1.366228,1.313046,0.0,0.460102,0.0,0.839294,0.0,0.0,3.807399,0.0,0.0,0.0,0.0,0.748645,0.0,1.290276,0.0,3.403221,0.830884,0.0,0.871949,0.0
MIMAT0007885,0,0.991229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978907,0.0,0.0,0.0,0.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163211,8.95783,0.0,0.0,0.0,0.0,0.368079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788206,1.380305,0.376242,0.839294,0.0,0.704552,0.0,0.724689,0.0,0.0,0.0,0.0,2.39082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163211,2.239457,0.0,0.138212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430092,0.0,0.0,0.0,0.602163,0.0,0.0
MIMAT0007889,0,0.0,1.14237,0.0,3.043462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.760895,0.0,0.0,0.0,0.359749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715175,0.664488,0.3835,0.0,0.0,0.6528430000000001,1.119729,0.636253,0.414636,0.0,0.566171,0.0,0.0,0.0,0.41032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832276,0.710966,0.825689,0.0,0.284575,0.0,0.0,0.519825,0.0,0.656523,0.0,0.0,0.0,0.0,1.041566,0.0,0.0,0.0,0.0,0.799548,0.0,0.873421,0.0,0.430092,0.0,0.0,0.0,0.0,0.871949,0.71394
MIMAT0007890,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0007891,0,0.0,4.56948,0.0,0.0,0.0,1.119697,0.0,0.0,0.978907,1.233233,0.0,0.770284,0.0,0.0,0.0,0.0,0.0,2.488794,0.0,0.0,0.0,0.0,3.521791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724301,0.0,0.0,0.0,1.43035,0.0,0.0,0.0,0.0,0.163211,0.0,0.636253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644342,0.0,0.0,0.0,0.0,0.0,0.966639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041566,0.0,0.0,0.0,0.0,0.0,0.0,0.124774,0.0,0.0,0.0,1.134407,0.0,0.602163,0.0,0.0
MIMAT0007892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0009196,1,6.9386,0.0,6.580066,1.014488,3.361015,2.239393,3.1392990000000003,0.934162,1.957815,7.399396,3.2924110000000004,6.162274,3.164806,0.0,3.466809,1.473948,4.184736,7.466381999999999,6.274505,1.513014,2.509131,0.964193,4.4022380000000005,1.558115,0.0,1.525984,1.4389949999999998,0.91975,2.409279,9.511784,1.614213,5.070107999999999,4.090043,2.86608,17.336324,0.715175,0.930283,1.457301,0.870796,0.0,3.753845,4.478915,4.453773,0.276424,3.270235,3.397026,0.368079,3.566658,8.279136000000001,3.692876,2.851057,0.904913,6.748791,2.332024,1.682996,0.852223,4.510396,4.161383,2.843863,9.908266,1.94332,1.70745,3.866557,14.116705,0.519825,4.098682999999999,1.313046,3.152825,1.840406,4.1386650000000005,3.357178,1.041566,1.409104,8.566648,2.174066,5.822254,5.596835,12.078157,1.622068,1.19541,3.440736,11.314816,7.940848,4.154422,6.021633,7.847541,0.35697
MIMAT0009197,0,0.991229,4.56948,0.0,1.014488,0.0,6.718181,0.784825,1.868324,0.0,0.0,2.057756,0.0,4.315645,0.784427,2.311206,0.0,2.989097,0.0,7.843131,3.026028,0.0,0.964193,5.282687,0.623246,1.879876,0.0,1.438995,0.0,0.0,0.0,0.538071,0.0,0.0,2.86608,5.098919,1.43035,0.0,5.062204,0.870796,0.855191,0.0,6.158506,0.636253,0.967482,1.308094,0.0,2.57655,1.783329,0.0,5.334156999999999,0.0,3.619653,2.076552,2.332024,3.029392,2.556668,0.0,0.832276,0.0,0.0,0.97166,4.837775,0.966639,0.882294,0.519825,2.049342,2.626093,9.852576,1.840407,0.376242,0.839294,3.124698,2.818208,0.0,2.898755,2.328902,1.599096,0.0,1.497291,1.19541,3.440736,9.574074,2.268814,0.0,0.0,0.0,1.784851
MIMAT0009198,1,2.973687,20.562663,3.290033,0.507244,5.041524,2.239394,3.1393,1.868324,6.8523510000000005,8.632629,8.642579000000001,0.0,1.726258,3.137708,26.578871,2.947896,6.576013,3.733191,0.784313,6.052055999999999,4.39098,2.892579,1.760895,1.246492,3.759752,6.103935,0.359749,0.91975,4.015465,0.0,0.538071,0.724301,0.0,4.7768,0.0,2.860699,0.265795,0.0767,1.306194,0.855191,0.816053,1.679592,32.44892,0.138212,0.0,0.566171,0.0,2.377772,9.19904,4.103197,6.414878,0.904913,2.076551,8.74509,3.365992,0.426111,1.288684,6.242075,0.710966,13.211022,0.0,4.5532,0.0,4.41147,3.638774,4.781797,9.191327,2.364618,3.220711,0.752484,20.143064,0.520783,1.409104,0.95185,10.870329,4.657804,0.799548,13.285972,5.3653,2.39082,1.720368,5.222221,5.672034999999999,5.81619,11.441103,13.951184,3.212734
MIMAT0009199,0,4.956144,1.14237,1.096678,2.028976,1.680508,1.119697,1.56965,0.934162,0.0,6.166164,2.469308,1.540568,1.438549,1.568854,1.155603,0.736974,2.989096,3.733191,0.0,1.513014,1.254566,0.964193,1.760895,0.623246,0.939938,1.017323,1.798744,0.91975,0.0,1.188973,1.076142,2.172903,1.022511,0.0,2.039568,0.715175,0.531592,1.534001,1.306194,0.855191,1.142476,1.119728,0.636253,2.073178,1.962141,0.0,0.0,1.7833290000000002,0.0,0.82064,0.712764,1.809827,1.038276,1.166012,1.346396,0.852222,0.0,1.664552,0.710966,2.477067,1.94332,1.992025,1.933279,10.587528,1.559475,0.0,7.878281,0.0,1.380305,1.128726,2.517882,3.124698,0.0,0.0,2.898754,2.328902,0.0,1.207816,0.998195,1.19541,1.290276,2.611111,2.268814,1.661768,2.408654,6.975592,0.71394
MIMAT0009201,0,1.982458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411551,0.0,1.150839,0.0,0.0,0.736974,0.0,1.244397,0.0,0.0,0.0,0.0,0.0,0.311623,0.0,0.508661,0.0,0.0,0.0,0.0,0.538071,0.0,0.0,0.0,0.0,0.0,0.0,0.2301,0.0,0.0,0.0,0.0,0.0,0.0,0.654047,1.698513,0.0,0.0,0.0,0.0,0.0,0.904913,3.114827,0.0,0.0,0.852223,0.644342,0.416138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394103,0.0,1.504969,0.0,0.0,0.0,0.95185,0.0,0.0,0.799548,1.207816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0009203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155603,0.0,0.0,0.0,0.0,0.0,0.627283,0.0,0.880448,0.0,0.0,0.0,0.359749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124774,0.0,0.430092,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0009206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.557414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0009451,1,8.921059,7.996591,7.676745,9.637631,3.361016,4.4787870000000005,14.911668,4.67081,3.915629,6.166164,10.288785,7.702843,13.522351,0.784427,9.244824,12.160067,1.7934579999999998,11.199573,6.274504,21.182198,14.4275,7.713543,16.728504,20.567122,7.519504,8.647244,13.310702,10.11725,12.849487,13.078703,5.38071,7.243011,4.090043,25.794717,2.039568,11.442795,8.904135,17.410921000000002,3.918584,9.407097,12.567218,6.158507,8.907547000000001,11.195157,24.19974,10.191077,1.104237,4.161101,14.718464,13.950865,10.691466,2.714739,2.59569,7.579079,8.41498,2.556668,1.933026,19.97464,8.531588000000001,4.128444,10.688256,13.944175,6.766475,7.940646,7.277549,4.781798,41.360973,7.093856,5.061118,7.901088,2.5178830000000003,21.872891,8.454623,1.903699,12.319707,10.480057,2.398644,3.623447,30.569749,10.75869,22.794876,4.35185,7.940849,25.757414,28.90384,8.71949,13.564873
MIMAT0010133,1,5.947372,1.14237,3.290033,1.014488,4.4813540000000005,3.359091,1.56965,0.0,6.8523510000000005,2.466466,1.234654,0.770284,1.726258,2.353281,4.622412,3.316383,3.5869159999999995,8.710779,1.568626,2.5216899999999995,1.881848,0.0,5.282685000000001,0.623246,2.819814,2.0346450000000003,0.359749,8.277750000000001,0.0,1.188973,2.152284,2.172903,7.157575,0.95536,4.079136,0.0,0.797387,1.227201,2.176991,0.0,0.979264,7.838100999999999,8.271294000000001,0.967483,2.616188,18.117471,0.0,5.9444300000000005,1.839808,0.820639,0.0,0.904913,3.114827,11.077115,0.673198,0.0,5.799081,2.0806910000000003,7.109655,7.431199,4.8583,0.8537250000000001,4.833197,0.0,0.0,2.049342,0.656523,3.546927,9.202032,0.376242,1.678588,1.562349,0.0,8.566648,2.174067,6.986705000000001,18.3896,6.039079,1.4972919999999998,1.19541,0.0,33.944446,4.5376270000000005,15.786803,3.010817,0.0,1.42788
